FeatureID,Name,Formula,MW,# ChemSpider Results,# mzCloud Results,KEGG Pathways,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193),name4plot,C,H,N,O,S,P,Cl,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature0084,4-Hydroxy-3-nitrosobenzamide,C7 H6 N2 O3,166.03788,16,10,NA,131995.1117,889836.1573,600312.6926,753379.8376,216951.5527,794670.6425,468132.195,649495.9317,1081134.267,482632.5253,718251.2616,436494.979,7781377.377,893268.9385,823998.0637,714604.181,936467.6931,454934.0899,309213.9762,836635.4715,667540.3045,714393.2484,1071213.313,646599.9884,988027.1967,890949.9899,595812.6262,1094284.384,843989.0266,535756.0203,502200.3541,1135140.307,1443914.587,1106725.516,757979.0911,764764.7783,581340.8744,323947.7547,1101045.099,3095378.514,938297.7058,1177096.515,547582914.9,772122.9754,1101272.55,1057494.505,530360.2347,639355.0095,449199.8991,730274.5974,309645.6193,530106.4801,1051333.446,690800.4981,834533.509,1510825.626,1055076.189,695785.0113,328957.825,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,4-Hydroxy-3-nitrosobenzamide,7,6,2,3,0,0,0,0.8571428571428571,0.42857142857142855,0.8571428571428572,35.87142857142857,6,3,0.5,0.7142857142857143,1,Lignin
Feature0083,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,7,6,Metabolic pathways;Other,81105448.19,861566.7528,481204.0683,117229456,150446271.3,69892935.72,42228005.17,1576695.699,137015188,60299762.09,40023170.7,40417326.34,39482603.54,3550288.446,470478.2205,1433012.569,926641.9585,183866.3147,126634.4642,67068677.8,58028476.03,1470490.375,9913201.892,100224598.3,69786000.08,138946991,3953909.082,20850111.29,70980666.2,54079894.93,336841.9443,127836657.3,48364514.95,35338636.94,112623219.7,66833039.95,1070978.656,25281095,1804233.401,297074.1383,135016167,2480959.572,63510398.56,71999287.31,7272525.759,12002564.84,85318934.67,2548932.621,87844282.24,1178455.498,135177.9519,93064059.21,461179.0927,5639791.125,778111.003,102525431.3,575077.2105,60931057.24,2744237.172,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,4-Guanidinobutyric acid,5,11,3,2,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein
Feature0082,4-guanidinobutanal,C5 H11 N3 O,129.09017,7,268,Metabolic pathways;Other,34105297.8,4579809.188,3897761.116,53924154.53,79616801.9,107204522.2,50016068.62,3830748.797,78274264.64,22485475.96,18768605.24,9891748.155,54770403.07,21711045.72,2517588.844,7211529.748,3992428.233,2183559.022,1647023.868,105845510.5,87700228.96,2984383.924,6485321.043,38234507.16,101834620.4,87878232.16,3347648.537,6660196.065,101738284.4,50175703.6,2174176.184,85788319.9,72465966.79,6689945.218,64561678.8,94949375.84,2582717.33,30686016.9,12065619.8,2169582.349,68353474.59,3259903.44,65524314.4,98653706.7,20061667.06,6371419.491,43155196.05,3047175.133,35087449.08,3366199.366,1551847.597,46278832.92,3499009.726,16483224.87,2443758.49,54301100.58,4224773.392,87263522.84,2048184.425,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,4-guanidinobutanal,5,11,3,1,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid
Feature0081,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",C10 H20 N2 O3,216.14739,5,103,NA,986067.196,704806.4087,472765.7144,1576929.924,1799268.938,29992799,16897336.18,16339693.28,52432060.81,23673366.52,19021692.87,21281998.54,10955537.17,23456778.51,7940291.743,14564869,14914033.46,11892760.78,9784611.915,29572279.3,24329749.42,29889165.67,19502845.66,48905955.57,28449091.97,71942086.92,4068280.741,16532320.61,30870627.51,15097938.32,13303706.58,39304607.9,20948757.79,23419221.31,38785880.84,27878128.37,14565394.83,10728939.15,9894014.69,16965866.86,47175452.31,11639890.93,26336634.85,30855041.7,24803741.26,27352952.97,26466471.49,21409293.33,26004218.42,5275135.287,7088643.118,21642731.83,8377072.704,7065684.604,4586802.781,30415083.12,8049812.147,26072454.92,15856064.5,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy-peak2",10,20,2,3,0,0,0,2,0.3,-0.7999999999999998,83.1,2,-1,-0.6,-0.23076923076923078,-3,Lipid
Feature0080,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",C10 H20 N2 O3,216.14739,5,106,NA,14001081.39,9885742.767,20733341.64,41422019.2,48389509.84,689369.8166,797994.3486,94251.09746,1054773.195,276640.6621,754353.31740000006,582592.7718,126109.8557,200457.702,298670.611,557506.8118,327286.8019,623322.2291,72708.77514,862640.4481,407948.6607,1071525.227,839854.2784,1040016.646,568138.6567,1895645.327,102742.435,748088.0314,794258.1729,244884.7161,213905.4679,723493.8692,432010.0679,1212994.049,1389516.812,911220.3889,1528278.823,112802.061,304716.3295,181916.2912,889767.2124,129782.6356,1041164.615,445031.0763,739298.135,834938.574,297592.3757,897510.3879,589194.9386,104478.7551,129075.1763,517746.3755,335238.0901,7065684.604,96059.68109,990406.8107,276665.6931,26072454.92,510604.7914,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy-peak1",10,20,2,3,0,0,0,2,0.3,-0.7999999999999998,83.1,2,-1,-0.6,-0.23076923076923078,-3,Lipid
Feature0079,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C31 H34 O10,566.21536,1,37,Biosynthesis of secondary metabolites;Other,105160726.8,891350.1291,659490.9651,83015571.69,78385430.92,401543.6914,405734.0844,366250.0647,83338828.31,99907329.59,440165.0634,87146679.67,410330.1873,407317.3966,407621.8227,452604.2476,430768.8081,392622.0834,383259.9591,415784.442,400326.5761,440332.6107,387780.8513,108765151.2,386108.7166,69466718.05,376581.3212,391002.6376,391346.0003,430696.432,385086.1195,88116019.25,416977.8192,435059.253,57470998.27,416985.8659,434062.1857,430733.6278,403869.5139,377563.8219,90133221.95,361720.1596,351596.7105,371985.2175,411943.5552,369625.0963,54155129.74,401992.8228,110492209.8,366439.8242,386082.3092,88483290.31,387716.652,388682.808,365875.5981,81403897.19,376233.1574,383254.7025,390316.5972,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"4-({4-[(2,4-Dihydroxy-3,6-dimethylbenzoyl)oxy]-2-methoxy-3,5,6-trimethylbenzoyl}oxy)-2-methoxy-3,5,6-trimethylbenzoic acid",31,34,0,10,0,0,0,1.096774193548387,0.3225806451612903,-0.45161290322580605,73.17096774193547,15,5,0.23809523809523808,0.38461538461538464,5,Lignin
Feature0078,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.1679,24,36,NA,620030545.2,259936.9435,415729.0511,562787322.4,542407995.1,976782.315,287979.8455,586596.8155,697392771.3,751187072.6,486954.5891,613844689.2,305424.9281,297320.7731,295372.3839,292155.4976,295056.8796,266373.0228,289863.3685,265467.8576,1185244.923,364426.0795,1792324.544,700592669.6,255413.1521,582309851.1,279624.2659,273812.5188,260946.9252,253524.3378,261126.104,758626267.1,315858.8151,376692.3173,509240204.1,260491.4006,261186.9444,277291.5391,308239.9911,472415.2842,633130936.1,338425.3966,255120.9682,260282.6076,1879761.261,589510.4921,575327644,3960696.631,726604149.2,266352.9376,291406.6561,740179270.6,266319.4752,289884.2268,268964.5202,619901968,279612.6205,260443.4698,296740.4402,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak4",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Lignin
Feature0077,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16788,24,30,NA,182365100.6,258868.7887,249865.7397,230989214,437178625.4,493065.1903,319653.724,653220.083,364756336.2,436762120.7,392229.0272,458512904.4,327046.2242,287245.797,255252.0086,354696.1346,259037.8517,301369.596,376353.2569,260923.871,473820.3972,293029.5552,599076.4335,494586988.1,364557.4321,361287901.3,324767.4618,277293.6906,393023.0811,284716.0816,272746.8451,335045532.4,521574.4977,564302.28,295639829.7,323492.564,391766.9478,403688.0295,280605.8816,400994.6883,196941397.9,450310.1144,303094.4545,344166.233,2838818.874,452914.3252,444118245.1,10664226.27,412934295.7,353047.6641,514621.6917,408056455.2,268787.6575,271131.8085,384126.3627,321516012.5,269751.5456,262521.2605,283805.6659,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak3",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Lignin
Feature0076,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16791,24,56,NA,221314407.4,187293.2341,196291.7064,209530661.1,194337307.3,195612.0652,200914.8104,211172.0773,195294569.6,214997037.4,196621.3487,224545969.3,209887.3379,209727.3134,188721.7261,207056.1694,207344.5134,203947.7484,200954.3963,198146.4753,203164.6645,204014.2083,433875.8279,237380355.6,192339.4782,209788844.4,235683.0248,254457.0594,196028.6223,198357.5638,206014.6065,219456005.1,194793.0808,227805.0016,145242198.5,196511.0805,188970.0807,189037.7911,198003.8287,252820.3762,221489129.6,193589.3363,194098.6715,193506.8607,375490.9116,282260.6414,136511005.6,594801.7752,203135179.1,191519.2759,201533.0798,209864844.7,191585.6892,206722.1168,194888.2481,184368777.2,191179.8665,203346.8646,227125.3149,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak2",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Lignin
Feature0075,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",C22 H26 O7,402.16794,24,82,NA,59917764.52,299316.2625,307608.562,60410739.85,123721538.3,282638.7857,356382.0925,421459.9992,105796176,151443187.9,316671.1216,68130604.95,310053.5633,347733.2568,313773.8913,326347.3139,266524.3451,310543.9444,384825.5436,305374.5058,270596.8698,308681.6282,313538.8579,127802400.9,251246.9198,120920152.6,382366.1061,414572.2654,376168.8017,304191.8132,319719.5528,258828523.4,301374.03,418114.9219,96673704.12,271537.5178,310998.6459,301559.0428,331915.5218,333756.6537,132363667.2,355107.8874,307027.0975,279182.951,429445.485,311078.5642,70085965.82,314671.1762,128849549.3,366087.9466,340620.7943,199767703.5,372251.2027,482507.734,450863.659,136268964.9,308749.6974,287387.2375,271941.7635,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid-peak1",22,26,0,7,0,0,0,1.1818181818181819,0.3181818181818182,-0.5454545454545459,75.84545454545456,10,3,0.2,0.35135135135135137,3,Lignin
Feature0074,"4,5-Dideoxypentonic acid",C5 H10 O4,134.05785,25,48,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,8884375.068,155666416.3,127532923.9,15094461.08,15962362.76,18963356.89,13447916.92,52299956,19963036.7,8793236.77,32547955.33,13221603.87,13830997.76,269702607.1,136780242.7,143007218.8,149124323.9,112070686.6,102533606.4,19536161.7,14533351.06,87971178.99,43165773.62,11347492.05,17963383.36,19649384.96,25937011.72,36719950.89,16122638.12,13696740.43,86522190.66,19582180.68,14152776.12,46267931.99,13407488.62,17474761.67,77924365.06,13778481.56,196738900.4,106639431.2,14801705.6,43663499.48,9773867.071,20406152.59,220474967.7,150298614.9,10562212.51,70903902,8671173.599,75354939.13,87578962.64,12149025.59,175709462.6,214685653.5,126877063.9,10508723.96,123661324.4,16928225.69,66365925.17,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,"4,5-Dideoxypentonic acid",5,10,0,4,0,0,0,2,0.8,-0.40000000000000036,71.7,1,-3,-3,-0.3333333333333333,-3,Carbohydrate
Feature0073,3696,C10 H14 O2,166.09939,201,169,Metabolic pathways;Biosynthesis of secondary metabolites;Other,1685032.979,1159855.754,1393324.984,776533.5318,1520223.958,942806.5664,1297655.384,8674102.124,1927564.796,1408138.8,1345926.04,1772856.48,1275644.998,6041270.864,1942131.991,1858831.101,1693075.156,1286064.948,572525.5672,1473065.598,1102992.983,1601863.625,16914782.03,1670126.702,960307.9697,1335194.551,3139998.111,20826883.45,1283657.735,1055002.701,851358.5388,2018909.646,1313624.966,22933029.41,828537.94,1491383.627,5267714.62,1180408.609,20080509.63,1229905.643,1274645.289,1522616.682,1276127.085,1294799.205,52469601.47,18647695.67,2030364.495,918734.8602,2584870.694,1346343.956,1325545.342,1333311.515,1455890.109,49127437.18,1594265.323,1185641.757,1462031.999,1764755.193,1765327.556,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,3696,10,14,0,2,0,0,0,1.4,0.2,-1,88.8,4,2,0.25,0.3333333333333333,2,Lignin
Feature0072,3603307,C9 H19 N O3,189.13649,7,0,NA,1130657.348,1598561.419,791229.189,1480962.549,2410931.798,978889.4923,579607.8427,870019.0044,1705466.216,957602.2365,51656450.88,1018460.319,646415.4213,854987.0939,1173099.972,1515055.395,1612095.556,510268.6947,484307.627,595182.0539,878167.3465,409195.4524,1713756.998,1557713.235,944267.4922,2329401.218,1175690.118,1484222.533,821156.5981,471854.53370000003,674114.9425,2102506.598,716320.8873,1732317.85,1420488.159,851367.7291,477620.1371,214722.9656,919597.7415,664952.3222,2314221.649,1576508.557,695888.7254,898873.9003,1393727.325,1705611.399,1315658.268,504101.1441,1252253.25,1827765.918,378055.1413,1668259.263,1218709.117,1256307.087,1263476.468,1507343.544,1434667.815,705880.5527,301189.197,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,3603307,9,19,1,3,0,0,0,2.111111111111111,0.3333333333333333,-1.1111111111111107,91.96666666666665,1,-2,-0.6,-0.23076923076923078,-3,Protein
Feature0071,"3-{[(E)-(6,6-Dimethyl-2,4-dioxodihydro-2H-pyran-3(4H)-ylidene)methyl](methyl)amino}propanenitrile",C12 H16 N2 O3,236.11609,35,41,NA,757287.1146,76236.10677,236076.1948,1494065.816,882963.4658,54485938.2,31923351.68,11143546.02,24788661.79,18636149.78,15816375.09,12477914.47,14270746.17,7244334.644,2532458.461,2166625.928,2855643.574,3466821.008,3627129.798,51476144.92,41881817.22,22397941.67,23864251.51,31097412.9,54655963.19,33732879,5845653.259,22551018.43,54756081.87,23226749.55,6607197.386,19753698.62,36649598.83,26746659.38,21998072.97,49286746.24,11174882.7,13910530.96,3770355.961,9364070.222,26410384.73,11879484.61,24131852.56,54216598.72,5858640.556,21614220.94,16258737.14,17919595.21,19701877.28,1658184.929,2550223.315,12790991.22,2990872.852,2050697.308,1497638.929,16472211.51,1591822.68,43575977.23,7960600.063,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,"3-{[(E)-(6,6-Dimethyl-2,4-dioxodihydro-2H-pyran-3(4H)-ylidene)methyl](methyl)amino}propanenitrile",12,16,2,3,0,0,0,1.3333333333333333,0.25,-0.33333333333333304,69.79999999999998,6,3,0.14285714285714285,0.29411764705882354,1,Lignin
