"","FeatureID","Name","Formula","MW","KEGG Pathways","Metabolika Pathways","name4plot","C","H","O","N","S","P","H_to_C","O_to_C","NOSC","GFE","DBE","DBE_O","AI","AI_mod","DBE_AI","Class","control_means","treatment_means","ratio","log2FC","pval","pval.adj","Comment","Plant"
"489","Feature0381","4-Ethoxy-m-anisaldehyde","C10 H12 O3",180.07871,"Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Biosynthesis of various plant secondary metabolites;Other",NA,"4-Ethoxy-m-anisaldehyde",10,12,3,0,0,0,1.2,0.3,-0.6,77.4,5,2,0.285714285714286,0.411764705882353,2,"Phenol",6880024.23985983,3867338.76252077,0.562111211776713,-0.831072503932281,0.00106268865024346,0.989734053160542,"Downregulated","BOCU"
"490","Feature0330","orciprenaline","C11 H17 N O3",211.12082,"Biosynthesis of alkaloids derived from shikimate pathway;Other",NA,"orciprenaline",11,17,3,1,0,0,1.54545454545455,0.272727272727273,-0.727272727272728,81.0272727272727,4,1,0,0.176470588235294,0,"Lipid",93634.3327170087,56711.5167038322,0.605670111146427,-0.723395876438497,0.0145789095308002,0.989734053160542,"Downregulated","BOCU"
"491","Feature0303","pro-gln","C10 H17 N3 O4",243.1219,NA,NA,"pro-gln",10,17,4,3,0,0,1.7,0.4,0,60.3,4,0,-1,-0.2,-3,"Protein",3332154.95319974,643570.772114438,0.193139509162514,-2.37228477864424,0.0358676786174595,0.989734053160542,"Downregulated","BOCU"
"492","Feature0198","L-dihydroanticapsin","C9 H15 N O4",201.10006,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics",NA,"L-dihydroanticapsin",9,15,4,1,0,0,1.66666666666667,0.444444444444444,-0.444444444444445,72.9666666666667,3,-1,-0.5,0,-2,"Protein",209698.87035509,498093.263539427,2.37527871607505,1.24809680974125,0.0432998954221448,0.989734053160542,"Upregulated","BOCU"
"493","Feature0151",NA,"C23 H32",308.25044,NA,NA,"Feature0151",23,32,0,0,0,0,1.39130434782609,0,-1.39130434782609,99.9521739130435,8,8,0.347826086956522,0.347826086956522,8,"Unsaturated HC",364094.928104267,823814.369513549,2.26263621359106,1.17800464689507,0.038003279234368,0.989734053160542,"Upregulated","BOCU"
"494","Feature0042",NA,"C14 H27 N3 O5",317.19516,NA,NA,"Feature0042",14,27,5,3,0,0,1.92857142857143,0.357142857142857,-0.571428571428571,76.5857142857143,3,-2,-0.833333333333333,-0.294117647058824,-5,"Protein",572138.739297132,974920.258977912,1.70399274164793,0.768919190252229,0.0340679045883558,0.989734053160542,"Upregulated","BOCU"
"495","Feature1109","Adenosine","C10 H13 N5 O4",267.09675,"Metabolic pathways;ABC transporters;Other","Superpathway of purine nucleotide salvage;Other","Adenosine",10,13,4,5,0,0,1.3,0.4,1,31.8,7,3,-2,0,-2,"Phenol",651366702.833723,774416254.817425,1.18890979758158,0.249639262166624,0.0110449626045813,0.78295654088837,"Upregulated","LEDU"
"496","Feature1083","1-Linoleoyl glycerol","C21 H38 O4",354.27701,NA,NA,"1-Linoleoyl glycerol",21,38,4,0,0,0,1.80952380952381,0.19047619047619,-1.42857142857143,101.014285714286,3,-1,-0.0588235294117647,0.0526315789473684,-1,"Lipid",259540309.609299,495610551.59416,1.90957062639029,0.933248279718864,0.0168963157503253,0.78295654088837,"Upregulated","LEDU"
"497","Feature1051","Hypoxanthine","C5 H4 N4 O",136.03851,"Metabolic pathways;Other","Superpathway of purine nucleotide salvage;Other","Hypoxanthine",5,4,1,4,0,0,0.8,0.2,2,3.3,6,5,Inf,3,1,"Condensed HC",7073970.06589388,42340694.1500535,5.98542173003997,2.58145290237379,0.00417016475059605,0.78295654088837,"Upregulated","LEDU"
"498","Feature0996","Methionine","C5 H11 N O2 S",149.05106,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of cofactors;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of plant secondary metabolites;ABC transporters;Biosynthesis of various plant secondary metabolites;Other","Superpathway of butirocin biosynthesis;Other","Methionine",5,11,2,1,1,0,2.2,0.4,-0.4,71.7,1,-1,-3,-1,-3,"Protein",85091807.6904823,133936293.096743,1.5740210101533,0.654454798178103,0.0496216313940726,0.78295654088837,"Upregulated","LEDU"
"499","Feature0985","3-Hydroxy-5-methyl-L-tyrosine","C10 H13 N O4",211.08446,NA,NA,"3-Hydroxy-5-methyl-L-tyrosine",10,13,4,1,0,0,1.3,0.4,-0.2,66,5,1,0,0.285714285714286,0,"Phenol",56115267.6872429,65710243.7909234,1.17098690782619,0.227724945933218,0.0116089211632185,0.78295654088837,"Upregulated","LEDU"
"500","Feature0981","Linoleamide","C18 H33 N O",279.25629,NA,NA,"Linoleamide",18,33,1,1,0,0,1.83333333333333,0.0555555555555556,-1.55555555555556,104.633333333333,3,2,0.0625,0.0909090909090909,1,"Lipid",31233925.5362083,86565257.29261,2.77151385253378,1.47067421849692,0.00505063998840256,0.78295654088837,"Upregulated","LEDU"
"501","Feature0902","anticapsin","C9 H13 N O4",199.0845,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of various antibiotics",NA,"anticapsin",9,13,4,1,0,0,1.44444444444444,0.444444444444444,-0.222222222222222,66.6333333333333,4,0,-0.25,0.166666666666667,-1,"Phenol",780034.513575255,1046096.90371408,1.34109053574994,0.423406635503759,0.0318120518676766,0.78295654088837,"Upregulated","LEDU"
"502","Feature0889","ALA-GLU","C8 H14 N2 O5",218.09029,NA,NA,"ALA-GLU",8,14,5,2,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.428571428571429,-4,"Amino Sugar",9170047.62190287,43184459.5934553,4.70929501939643,2.23551110481797,0.045988948845564,0.78295654088837,"Upregulated","LEDU"
"503","Feature0870","N-Acetyl-1,6-anhydro-Î²-muramic acid","C11 H17 N O7",275.10045,"Metabolic pathways;Other",NA,"N-Acetyl-1,6-anhydro-Î²-muramic acid",11,17,7,1,0,0,1.54545454545455,0.636363636363636,0,60.3,4,-3,-1.33333333333333,-0.0769230769230769,-4,"Amino Sugar",2204730.07919067,2853261.27640079,1.29415446513443,0.372009821954753,0.0450580076973593,0.78295654088837,"Upregulated","LEDU"
"504","Feature0857","(3Z)-4-Hydroxy-5-methylene-3-tetradecylidenedihydro-2(3H)-furanone","C19 H32 O3",308.23512,NA,NA,"(3Z)-4-Hydroxy-5-methylene-3-tetradecylidenedihydro-2(3H)-furanone",19,32,3,0,0,0,1.68421052631579,0.157894736842105,-1.36842105263158,99.3,4,1,0.0625,0.142857142857143,1,"Lipid",8740050.26226658,13119282.8881996,1.50105348304912,0.585975381592247,0.0245243655452457,0.78295654088837,"Upregulated","LEDU"
"505","Feature0814","Tiglic acid","C5 H8 O2",100.05241,NA,NA,"Tiglic acid-peak2",5,8,2,0,0,0,1.6,0.4,-0.8,83.1,2,0,0,0.25,0,"Protein",17068127.5529351,22879211.050797,1.34046403038877,0.422732506992258,0.0303236541632507,0.78295654088837,"Upregulated","LEDU"
"506","Feature0746",NA,"C10 H25 N10 O4 P",380.1797,NA,NA,"Feature0746",10,25,4,10,0,1,2.5,0.4,0.8,37.5,4,0,2.2,3,-11,"Other",4308041.20483538,6580611.83726191,1.52751831386287,0.611189677039592,0.0348018901958181,0.78295654088837,"Upregulated","LEDU"
"507","Feature0745","4149853","C21 H41 N O4",371.30356,NA,NA,"4149853",21,41,4,1,0,0,1.95238095238095,0.19047619047619,-1.42857142857143,101.014285714286,2,-2,-0.1875,-0.0555555555555556,-3,"Lipid",12078440.3772368,25211993.0035971,2.08735500744882,1.06167598810192,0.0195046481541233,0.78295654088837,"Upregulated","LEDU"
"508","Feature0742","N-Benzylformamide","C8 H9 N O",135.06844,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;2-Oxocarboxylic acid metabolism;Phenylalanine metabolism;Other",NA,"N-Benzylformamide",8,9,1,1,0,0,1.125,0.125,-0.5,74.55,5,4,0.5,0.538461538461538,3,"Unsaturated HC",220462.283964317,455235.468917418,2.06491314855062,1.04608110232734,0.0109140736031262,0.78295654088837,"Upregulated","LEDU"
"509","Feature0740","Mesalazine","C7 H7 N O3",153.04261,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Aminobenzoate degradation;Other","Other","Mesalazine",7,7,3,1,0,0,1,0.428571428571429,0.285714285714286,52.1571428571429,5,2,0.333333333333333,0.555555555555556,1,"Phenol",4370130.76951709,5816268.61508261,1.33091408972307,0.412417448537083,0.03319211841997,0.78295654088837,"Upregulated","LEDU"
"510","Feature0736","1726033","C6 H13 N O6",195.07432,"Metabolic pathways;Microbial metabolism in diverse environments;Other",NA,"1726033-peak2",6,13,6,1,0,0,2.16666666666667,1,0.333333333333333,50.8,1,-5,6,-1.5,-6,"Carbohydrate",10446262.8200646,7333074.14014601,0.70198062852306,-0.510496875638608,0.0128640604812864,0.78295654088837,"Downregulated","LEDU"
"511","Feature0726","2'-O-Methyladenosine","C11 H15 N5 O4",281.11245,NA,NA,"2'-O-Methyladenosine",11,15,4,5,0,0,1.36363636363636,0.363636363636364,0.727272727272727,39.5727272727273,7,3,-1,0,-2,"Phenol",10139235.9266853,16465249.1753296,1.62391419771532,0.699475407276302,0.0176626368468551,0.78295654088837,"Upregulated","LEDU"
"512","Feature0719","Prolylglycine","C7 H12 N2 O3",172.08478,NA,NA,"Prolylglycine",7,12,3,2,0,0,1.71428571428571,0.428571428571429,0,60.3,3,0,-1,-0.142857142857143,-2,"Protein",5413932.15471146,9337995.83469392,1.7248084327336,0.786436136677781,0.0200124939061025,0.78295654088837,"Upregulated","LEDU"
"513","Feature0681","Phe-his","C15 H18 N4 O3",302.13799,NA,NA,"Phe-his",15,18,3,4,0,0,1.2,0.2,0,60.3,9,6,0.25,0.368421052631579,2,"Phenol",2759233.00861976,3452712.19116035,1.25133041695797,0.323462787078012,0.020820147785198,0.78295654088837,"Upregulated","LEDU"
"514","Feature0658","Guanine","C5 H5 N5 O",151.0494,"Metabolic pathways;Other","Superpathway of purine nucleotide salvage;Other","Guanine-peak1",5,5,1,5,0,0,1,0.2,2.4,-8.09999999999999,6,5,0,-1,0,"Phenol",17762838.3670396,19606497.1652409,1.10379302902527,0.142469679369888,0.0185183395664518,0.78295654088837,"Upregulated","LEDU"
"515","Feature0625",NA,"C12 H12 N6 O3",288.09707,NA,NA,"Feature0625",12,12,3,6,0,0,1,0.25,1,31.8,10,7,0.333333333333333,0.555555555555556,1,"Phenol",498002.491486697,698014.553495185,1.40162863726121,0.487104156658934,0.0216295857332671,0.78295654088837,"Upregulated","LEDU"
"516","Feature0596","thr-pro","C9 H16 N2 O4",216.11107,"Metabolic pathways;Other","Other","thr-pro-peak2",9,16,4,2,0,0,1.77777777777778,0.444444444444444,-0.222222222222222,66.6333333333333,3,-1,-1,-0.2,-3,"Protein",8125495.45037026,12000616.6404615,1.47690891143317,0.562580850424964,0.0263621322157381,0.78295654088837,"Upregulated","LEDU"
"517","Feature0575",NA,"C6 H11 N O7",209.05351,NA,NA,"Feature0575",6,11,7,1,0,0,1.83333333333333,1.16666666666667,1,31.8,2,-5,3,-1.66666666666667,-6,"Carbohydrate",12361538.2385226,9439283.92046979,0.763601077659887,-0.389108956088049,0.0485147287316853,0.78295654088837,"Downregulated","LEDU"
"518","Feature0573",NA,"C18 H34 N2 O8",406.23164,NA,NA,"Feature0573",18,34,8,2,0,0,1.88888888888889,0.444444444444444,-0.666666666666667,79.3,3,-5,-0.875,-0.25,-7,"Protein",13005959.9409085,14710318.4263408,1.13104442064837,0.177655590857934,0.0157587541228213,0.78295654088837,"Upregulated","LEDU"
"519","Feature0539","N1-(2-{2-[2-(acetylamino)phenoxy]ethoxy}phenyl)acetamide","C18 H20 N2 O4",328.14237,NA,NA,"N1-(2-{2-[2-(acetylamino)phenoxy]ethoxy}phenyl)acetamide",18,20,4,2,0,0,1.11111111111111,0.222222222222222,-0.333333333333333,69.8,10,6,0.333333333333333,0.428571428571429,4,"Phenol",1391211.27360325,765709.627740998,0.550390614473531,-0.86147222616992,0.00489410058690815,0.78295654088837,"Downregulated","LEDU"
"520","Feature0447","Marimastat","C15 H29 N3 O5",331.21084,NA,NA,"Marimastat-peak3",15,29,5,3,0,0,1.93333333333333,0.333333333333333,-0.666666666666667,79.3,3,-2,-0.714285714285714,-0.263157894736842,-5,"Protein",1518090.72449553,761743.347309582,0.501777222545586,-0.994881111717704,0.0374130526360163,0.78295654088837,"Downregulated","LEDU"
"521","Feature0432",NA,"C16 H14 O3 S",286.0665,NA,NA,"Feature0432",16,14,3,0,1,0,0.875,0.1875,-0.375,70.9875,10,7,0.5,0.555555555555556,6,"Phenol",5025577.48335221,10295795.6259476,2.04867911400303,1.03469403174302,0.0433498665576648,0.78295654088837,"Upregulated","LEDU"
"522","Feature0409","6-methyltetrahydropterin","C7 H11 N5 O",181.09637,NA,NA,"6-methyltetrahydropterin",7,11,1,5,0,0,1.57142857142857,0.142857142857143,0.857142857142857,35.8714285714286,5,4,-1,-0.333333333333333,-1,"Lipid",589143.133143094,2827389.0726741,4.79915476157705,2.26278033736327,0.00690781822931338,0.78295654088837,"Upregulated","LEDU"
"523","Feature0405",NA,"C16 H31 N3 O4",329.23156,NA,NA,"Feature0405",16,31,4,3,0,0,1.9375,0.25,-0.875,85.2375,3,-1,-0.444444444444444,-0.181818181818182,-4,"Lipid",1099504.32948552,482076.246108921,0.438448702002378,-1.18952003601666,0.042317499816073,0.78295654088837,"Downregulated","LEDU"
"524","Feature0395",NA,"C17 H31 N3 O6",373.22139,NA,NA,"Feature0395",17,31,6,3,0,0,1.82352941176471,0.352941176470588,-0.588235294117647,77.0647058823529,4,-2,-0.625,-0.181818181818182,-5,"Protein",1804279.41989807,843897.001738844,0.467719684895879,-1.09628394621596,0.0120706459992295,0.78295654088837,"Downregulated","LEDU"
"525","Feature0389","1-(beta-D-Ribofuranosyl)-1,3,4,7-tetrahydro-2H-1,3-diazepin-2-one","C10 H16 N2 O5",244.10587,NA,NA,"1-(beta-D-Ribofuranosyl)-1,3,4,7-tetrahydro-2H-1,3-diazepin-2-one",10,16,5,2,0,0,1.6,0.5,0,60.3,4,-1,-1,-0.0909090909090909,-3,"Protein",1764659.10566013,5763769.88317337,3.26622284422306,1.70762322485182,0.0294526004906849,0.78295654088837,"Upregulated","LEDU"
"526","Feature0362",NA,"C9 H22 N2 O2",190.16816,NA,NA,"Feature0362",9,22,2,2,0,0,2.44444444444444,0.222222222222222,-1.33333333333333,98.3,0,-2,-0.8,-0.5,-4,"Lipid",82172.9805580259,76025.9247829305,0.925193710470868,-0.112172636417939,0.0361482791446202,0.78295654088837,"Downregulated","LEDU"
"527","Feature0332",NA,"C16 H29 N3 O6",359.20566,NA,NA,"Feature0332",16,29,6,3,0,0,1.8125,0.375,-0.5,74.55,4,-2,-0.714285714285714,-0.2,-5,"Protein",1033142.6346404,649344.665477359,0.62851405382508,-0.669983090644023,0.0103670442128735,0.78295654088837,"Downregulated","LEDU"
"528","Feature0315",NA,"C13 H25 N3 O5",303.17947,NA,NA,"Feature0315",13,25,5,3,0,0,1.92307692307692,0.384615384615385,-0.461538461538462,73.4538461538462,3,-2,-1,-0.333333333333333,-5,"Protein",526253.252512485,218898.768136125,0.41595708357343,-1.26549340909247,0.0346473977612505,0.78295654088837,"Downregulated","LEDU"
"529","Feature0303","pro-gln","C10 H17 N3 O4",243.1219,NA,NA,"pro-gln",10,17,4,3,0,0,1.7,0.4,0,60.3,4,0,-1,-0.2,-3,"Protein",3332154.95319974,476905.113188799,0.143122129638913,-2.80468133510821,0.028879242168391,0.78295654088837,"Downregulated","LEDU"
"530","Feature0302",NA,"C11 H15 N5 O",233.12763,NA,NA,"Feature0302",11,15,1,5,0,0,1.36363636363636,0.0909090909090909,0.181818181818182,55.1181818181818,7,6,0.2,0.272727272727273,1,"Unsaturated HC",6291209.6227821,6940397.63496239,1.10318969659339,0.141680887759456,0.0289163922285225,0.78295654088837,"Upregulated","LEDU"
"531","Feature0293","Asp-Trp","C15 H17 N3 O5",319.11688,NA,NA,"Asp-Trp",15,17,5,3,0,0,1.13333333333333,0.333333333333333,0.133333333333333,56.5,9,4,0.142857142857143,0.368421052631579,1,"Phenol",487573.353471903,332593.39629955,0.682140223478632,-0.55185975897656,0.0411865466324668,0.78295654088837,"Downregulated","LEDU"
"532","Feature0287","Kyotorphin","C15 H23 N5 O4",337.17513,NA,NA,"Kyotorphin",15,23,4,5,0,0,1.53333333333333,0.266666666666667,0,60.3,7,3,-0.333333333333333,0,-2,"Lipid",644975.53841507,415348.900775189,0.643976206905221,-0.634920709053627,0.0162332627934868,0.78295654088837,"Downregulated","LEDU"
"533","Feature0274","Desthiobiotin","C10 H18 N2 O3",214.13169,"Metabolic pathways;Biosynthesis of cofactors;Other","Other","Desthiobiotin",10,18,3,2,0,0,1.8,0.3,-0.6,77.4,3,0,-0.4,-0.0769230769230769,-2,"Lipid",2658227.25847135,7391189.39269497,2.78049567400245,1.47534209254629,0.0324298138114791,0.78295654088837,"Upregulated","LEDU"
"534","Feature0258","Oglufanide","C16 H19 N3 O5",333.13251,NA,NA,"Oglufanide",16,19,5,3,0,0,1.1875,0.3125,0,60.3,9,4,0.125,0.333333333333333,1,"Phenol",2176220.57983235,4221852.09116816,1.93999272421797,0.956051241714291,0.0301650353084719,0.78295654088837,"Upregulated","LEDU"
"535","Feature0249","pre-putrebactin","C16 H30 N4 O7",390.2116,NA,NA,"pre-putrebactin",16,30,7,4,0,0,1.875,0.4375,-0.25,67.425,4,-3,-1.4,-0.411764705882353,-7,"Protein",269612.754461854,99518.6260357634,0.369116907078088,-1.43785027440196,0.021152975957125,0.78295654088837,"Downregulated","LEDU"
"536","Feature0240","L-gamma-Glutamyl-L-leucine","C11 H20 N2 O5",260.13725,NA,NA,"L-gamma-Glutamyl-L-leucine",11,20,5,2,0,0,1.81818181818182,0.454545454545455,-0.363636363636363,70.6636363636364,3,-2,-1,-0.230769230769231,-4,"Protein",826045.735486224,1409572.36417192,1.70640958922477,0.770963978086099,0.0180030524447613,0.78295654088837,"Upregulated","LEDU"
"537","Feature0202","Isovalerylglutamic acid","C10 H17 N O5",231.11066,NA,NA,"Isovalerylglutamic acid-peak2",10,17,5,1,0,0,1.7,0.5,-0.4,71.7,3,-2,-0.75,-0.0769230769230769,-3,"Protein",288037.584128318,1382939.41244579,4.80124639508747,2.26340897554022,0.0441331511794709,0.78295654088837,"Upregulated","LEDU"
"538","Feature0157","DLK","C16 H30 N4 O6",374.21636,NA,NA,"DLK",16,30,6,4,0,0,1.875,0.375,-0.375,70.9875,4,-2,-1,-0.333333333333333,-6,"Protein",903124.999905816,355237.967068599,0.393343077764037,-1.34613990028392,0.035305071775308,0.78295654088837,"Downregulated","LEDU"
"539","Feature0156","NP-007065","C8 H10 O3",154.06303,"Microbial metabolism in diverse environments;Aminobenzoate degradation",NA,"NP-007065-peak1",8,10,3,0,0,0,1.25,0.375,-0.5,74.55,4,1,0.2,0.384615384615385,1,"Phenol",2149988.63125757,5314906.72744596,2.47206271241405,1.30571534265213,0.0200211142340341,0.78295654088837,"Upregulated","LEDU"
"540","Feature0141","N-(2-Acetylphenyl)formamide","C9 H9 N O2",163.06336,"Metabolic pathways;Microbial metabolism in diverse environments;Other",NA,"N-(2-Acetylphenyl)formamide",9,9,2,1,0,0,1,0.222222222222222,-0.222222222222222,66.6333333333333,6,4,0.5,0.571428571428571,3,"Phenol",4175650.60035245,4948736.4555475,1.18514141368289,0.245059214943502,0.0485636222070405,0.78295654088837,"Upregulated","LEDU"
"541","Feature0121","2-[(2Z)-2-({4-[(3-Aminopropyl)amino]butyl}imino)-2-hydroxyethyl]-2-hydroxysuccinic acid","C13 H25 N3 O6",319.17443,"Other",NA,"2-[(2Z)-2-({4-[(3-Aminopropyl)amino]butyl}imino)-2-hydroxyethyl]-2-hydroxysuccinic acid-peak2",13,25,6,3,0,0,1.92307692307692,0.461538461538462,-0.307692307692307,69.0692307692308,3,-3,-1.5,-0.428571428571429,-6,"Protein",580393.895510497,195232.401774325,0.336379144033907,-1.57183983558328,0.0264554403744924,0.78295654088837,"Downregulated","LEDU"
"542","Feature0114","Metalaxyl","C15 H21 N O4",279.14696,NA,NA,"Metalaxyl",15,21,4,1,0,0,1.4,0.266666666666667,-0.666666666666667,79.3,6,2,0.1,0.25,1,"Phenol",219594.46201656,124712.591924882,0.567922299950703,-0.8162345333682,0.0419478607702133,0.78295654088837,"Downregulated","LEDU"
"543","Feature0091",NA,"C14 H27 N3 O5",317.19514,NA,NA,"Feature0091",14,27,5,3,0,0,1.92857142857143,0.357142857142857,-0.571428571428571,76.5857142857143,3,-2,-0.833333333333333,-0.294117647058824,-5,"Protein",601679.420898906,262626.381798391,0.436488888727536,-1.19598316584757,0.018155506661883,0.78295654088837,"Downregulated","LEDU"
"544","Feature0076",NA,"C19 H34 N4 O8",446.2376,NA,NA,"Feature0076",19,34,8,4,0,0,1.78947368421053,0.421052631578947,-0.315789473684211,69.3,5,-3,-1,-0.272727272727273,-7,"Protein",2943645.87959856,1217374.07928617,0.413559962400161,-1.27383157278064,0.0428042023461235,0.78295654088837,"Downregulated","LEDU"
"545","Feature0069",NA,"C15 H25 N3 O6",343.17444,NA,NA,"Feature0069",15,25,6,3,0,0,1.66666666666667,0.4,-0.266666666666667,67.9,5,-1,-0.666666666666667,-0.111111111111111,-4,"Protein",1741787.51393045,2325298.93502685,1.33500723620395,0.416847561843363,0.0247720588625872,0.78295654088837,"Upregulated","LEDU"
"546","Feature0058",NA,"C19 H29 N3 O5",379.21082,NA,NA,"Feature0058",19,29,5,3,0,0,1.52631578947368,0.263157894736842,-0.526315789473684,75.3,7,2,-0.0909090909090909,0.111111111111111,-1,"Lipid",475316.316679178,256455.179576579,0.539546341199301,-0.890181217941031,0.0223728366664033,0.78295654088837,"Downregulated","LEDU"
"547","Feature0052","Acetyl-L-methionine","C7 H13 N O3 S",191.0617,NA,NA,"Acetyl-L-methionine-peak1",7,13,3,1,1,0,1.85714285714286,0.428571428571429,-0.285714285714286,68.4428571428571,2,-1,-1.5,-0.428571428571429,-3,"Protein",590940.461982223,944288.839461887,1.59794243280348,0.676215434921132,0.0361994015782383,0.78295654088837,"Upregulated","LEDU"
