FeatureID,Name,Formula,MW,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,gap_status,control_means,treatment_means,log2FC,pval,pval.adj,Comment,isolate
Feature0196,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",C4 H8 N6 O2,172.07118,NA,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",4,8,2,0,0,6,0,0,0,2,0.5,3.5,-39.45,4,2,1,1,-4,Protein,Full gap,21.58456035,24.68996132,3.105400966,1.55E-04,2.81E-04,Upregulated,1177
Feature0195,Hordenine,C10 H15 N O,165.11539,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,0,0,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.294117647,2,Lipid,Full gap,28.61282665,19.17245898,-9.440367675,1.02E-12,7.13E-12,Downregulated,1177
Feature0194,Hypoxanthine,C5 H4 N4 O,136.0385,Metabolic pathways;Other,Hypoxanthine,5,4,1,0,0,4,0,0,0,0.8,0.2,2,3.3,6,5,Inf,3,1,CondensedHC,Full gap,27.70381701,22.52441278,-5.179404227,5.23E-10,2.02E-09,Downregulated,1177
Feature0193,ile-his,C12 H20 N4 O3,268.15357,NA,ile-his,12,20,3,0,0,4,0,0,0,1.666666667,0.25,-0.166666667,65.05,5,2,-0.4,-0.076923077,-2,Lipid,Full gap,21.54684571,24.82789667,3.281050964,0.001120015,0.001844337,Upregulated,1177
Feature0192,Imidazoleacetic acid,C5 H6 N2 O2,126.04289,Metabolic pathways;Other,Imidazoleacetic acid,5,6,2,0,0,2,0,0,0,1.2,0.4,0.8,37.5,4,2,0,0.5,0,Phenol,Full gap,22.35502141,24.81759815,2.462576743,5.70E-12,3.33E-11,Upregulated,1177
Feature0191,Indole-3-acetic acid,C10 H9 N O2,175.06333,Metabolic pathways;Other,Indole-3-acetic acid,10,9,2,0,0,1,0,0,0,0.9,0.2,-0.2,66,7,5,0.571428571,0.625,4,Phenol,Full gap,22.22509628,25.58598454,3.360888254,2.19E-11,1.11E-10,Upregulated,1177
Feature0190,Inosine,C10 H12 N4 O5,268.08078,Metabolic pathways;ABC transporters;Other,Inosine,10,12,5,0,0,4,0,0,0,1.2,0.5,1,31.8,7,2,-2,0.142857143,-2,Phenol,Full gap,27.15197282,23.70690477,-3.445068044,2.29E-07,5.83E-07,Downregulated,1177
Feature0189,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04715,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP),10,13,8,0,0,4,0,1,0,1.3,0.8,1,31.8,7,-1,2,-2,-6,Other,Full gap,26.40164523,18.89204123,-7.509604002,1.06E-06,2.56E-06,Downregulated,1177
Feature0188,Isoamylamine,C5 H13 N,87.10481,NA,Isoamylamine,5,13,0,0,0,1,0,0,0,2.6,0,-2,117.3,0,0,-0.25,-0.25,-1,Other,Full gap,22.73099406,25.23672003,2.505725969,0.007137153,0.010552242,Upregulated,1177
Feature0187,Isoleucine,C6 H13 N O2,131.0946,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine,6,13,2,0,0,1,0,0,0,2.166666667,0.333333333,-1,88.8,1,-1,-0.666666667,-0.25,-2,Protein,Full gap,28.11681891,28.72626898,0.60945007,7.73E-05,1.46E-04,Upregulated,1177
Feature0186,Kanosamine,C6 H13 N O5,161.06907,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Kanosamine,6,13,5,0,0,1,0,0,0,2.166666667,0.833333333,0,60.3,1,-4,#NAME?,-1,-5,Carbohydrate,Full gap,24.91715276,22.35499167,-2.562161088,1.44E-06,3.36E-06,Downregulated,1177
Feature0183,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,NA,L-alpha-Glycerylphosphorylcholine,8,20,6,0,0,1,0,1,0,2.5,0.75,-1.25,95.925,0,-6,#NAME?,-1.666666667,-8,Carbohydrate,Full gap,28.87424077,29.84889959,0.974658816,8.23E-06,1.75E-05,Upregulated,1177
Feature0182,L-Aspartic acid,C4 H7 N O4,133.03749,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,4,0,0,1,0,0,0,1.75,1,1,31.8,2,-2,3,-1,-3,Carbohydrate,Full gap,25.61867985,26.13159357,0.512913718,0.009192515,0.013410831,Upregulated,1177
Feature0181,L-Cystathionine,C7 H14 N2 O4 S,222.06742,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,4,0,0,2,0,0,1,2,0.571428571,0.285714286,52.15714286,2,-2,#NAME?,-1.5,-5,AminoSugar,Full gap,21.50161449,25.72285112,4.221236626,4.30E-12,2.54E-11,Upregulated,1177
Feature0180,L-Ergothioneine,C9 H15 N3 O2 S,229.0885,NA,L-Ergothioneine,9,15,2,0,0,3,0,0,1,1.666666667,0.222222222,0,60.3,4,2,-0.666666667,-0.25,-2,Lipid,Full gap,22.89096241,23.7629094,0.871946986,0.002928689,0.004589114,Upregulated,1177
Feature0177,L-Glutamine,C5 H10 N2 O3,146.06915,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Glutamine,5,10,3,0,0,2,0,0,0,2,0.6,0.4,48.9,2,-1,#NAME?,-1,-3,AminoSugar,Full gap,23.25635063,28.05393909,4.797588459,2.41E-12,1.54E-11,Upregulated,1177
Feature0176,L-Histidine,C6 H9 N3 O2,155.06951,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Histidine,6,9,2,0,0,3,0,0,0,1.5,0.333333333,0.666666667,41.3,4,2,-1,0,-1,Protein,Full gap,23.50450305,24.62998458,1.125481529,9.00E-06,1.90E-05,Upregulated,1177
Feature0175,L-Iditol,C6 H14 O6,182.07905,Metabolic pathways;ABC transporters;Other,L-Iditol,6,14,6,0,0,0,0,0,0,2.333333333,1,-0.333333333,69.8,0,-6,#NAME?,-1,-6,Carbohydrate,Full gap,24.68855127,28.87965936,4.19110809,8.23E-10,3.00E-09,Upregulated,1177
Feature0174,L-Lysine,C6 H14 N2 O2,146.10554,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",L-Lysine,6,14,2,0,0,2,0,0,0,2.333333333,0.333333333,-0.666666667,79.3,1,-1,-1.5,-0.666666667,-3,Other,Full gap,24.32698447,25.85629114,1.529306672,3.75E-12,2.24E-11,Upregulated,1177
Feature0173,L-Phenylalanine,C9 H11 N O2,165.07901,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,2,0,0,1,0,0,0,1.222222222,0.222222222,-0.444444444,72.96666667,5,3,0.333333333,0.428571429,2,Phenol,Full gap,28.90986825,29.40971437,0.499846118,0.001674205,0.002708273,Upregulated,1177
Feature0172,L-Pyroglutamic acid,C5 H7 N O3,129.04256,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,3,0,0,1,0,0,0,1.4,0.6,0.4,48.9,3,0,-1,0.2,-1,Phenol,Full gap,28.0059835,23.99312706,-4.012856444,1.90E-14,1.74E-13,Downregulated,1177
Feature0171,L-Saccharopine,C11 H20 N2 O6,276.13215,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,6,0,0,2,0,0,0,1.818181818,0.545454545,-0.181818182,65.48181818,3,-3,-1.666666667,-0.333333333,-5,Protein,Full gap,22.0173772,26.4800673,4.4626901,1.26E-08,3.86E-08,Upregulated,1177
Feature0170,L-Serine,C3 H7 N O3,105.04253,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Serine,3,7,3,0,0,1,0,0,0,2.333333333,1,0.666666667,41.3,1,-2,3,-3,-3,Carbohydrate,Full gap,24.76545627,25.55567998,0.790223718,5.87E-05,1.13E-04,Upregulated,1177
Feature0169,L-Threonine,C4 H9 N O3,119.05821,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;D-Amino acid metabolism;Other,L-Threonine,4,9,3,0,0,1,0,0,0,2.25,0.75,0,60.3,1,-2,#NAME?,-1,-3,Carbohydrate,Full gap,25.47591985,25.86239227,0.386472423,0.001641084,0.002662525,Upregulated,1177
Feature0167,Lactamide,C3 H7 N O2,89.04769,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Lactamide,3,7,2,0,0,1,0,0,0,2.333333333,0.666666667,0,60.3,1,-1,#NAME?,-1,-2,Other,Full gap,26.27266886,26.64378324,0.371114384,0.015472014,0.022045616,Upregulated,1177
Feature0166,Lauramide,C12 H25 N O,199.19362,NA,Lauramide,12,25,1,0,0,1,0,0,0,2.083333333,0.083333333,-1.666666667,107.8,1,0,-0.1,-0.047619048,-1,Lipid,Full gap,25.14572241,25.68433051,0.538608102,0.00101682,0.00168958,Upregulated,1177
Feature0165,Lauryldimethylamine oxide,C14 H31 N O,229.24056,NA,Lauryldimethylamine oxide,14,31,1,0,0,1,0,0,0,2.214285714,0.071428571,-1.857142857,113.2285714,0,-1,-0.166666667,-0.12,-2,Lipid,Full gap,21.84071358,21.08625509,-0.754458491,0.034758324,0.046741023,Downregulated,1177
Feature0164,Leu-Glu,C11 H20 N2 O5,260.13722,NA,Leu-Glu,11,20,5,0,0,2,0,0,0,1.818181818,0.454545455,-0.363636364,70.66363636,3,-2,-1,-0.230769231,-4,Protein,Full gap,23.46379503,24.54591712,1.082122098,4.12E-10,1.62E-09,Upregulated,1177
Feature0163,leu-phe,C15 H22 N2 O3,278.16304,NA,leu-phe,15,22,3,0,0,2,0,0,0,1.466666667,0.2,-0.666666667,79.3,6,3,0.1,0.217391304,1,Phenol,Full gap,23.50209688,24.63387436,1.131777481,0.005738673,0.008600191,Upregulated,1177
Feature0161,Levulinic acid,C5 H8 O3,116.04733,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,Levulinic acid,5,8,3,0,0,0,0,0,0,1.6,0.6,-0.4,71.7,2,-1,-0.5,0.142857143,-1,AminoSugar,Full gap,23.6209646,25.07060232,1.449637722,0.004454762,0.006843908,Upregulated,1177
Feature0160,Linamarin,C10 H17 N O6,247.10556,Metabolic pathways;Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,Linamarin,10,17,6,0,0,1,0,0,0,1.7,0.6,-0.2,66,3,-3,-1.333333333,-0.166666667,-4,AminoSugar,Full gap,26.07356621,23.1492696,-2.924296611,2.22E-07,5.67E-07,Downregulated,1177
Feature0157,Maltotetraose,C24 H42 O21,688.20401,NA,Maltotetraose,24,42,21,0,0,0,0,0,0,1.75,0.875,0,60.3,4,-17,-5.666666667,-0.481481481,-17,Carbohydrate,Full gap,27.38465989,21.24450758,-6.140152304,4.81E-22,2.41E-20,Downregulated,1177
Feature0155,Meconin,C10 H10 O4,194.05788,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,4,0,0,0,0,0,0,1,0.4,-0.2,66,6,2,0.333333333,0.5,2,Phenol,Full gap,21.06852839,26.46944052,5.40091213,4.39E-08,1.25E-07,Upregulated,1177
Feature0154,Mephedrone,C11 H15 N O,177.11537,NA,Mephedrone,11,15,1,0,0,1,0,0,0,1.363636364,0.090909091,-0.909090909,86.20909091,5,4,0.333333333,0.368421053,3,UnsaturatedHC,Full gap,20.31097066,24.30341304,3.992442381,1.58E-04,2.86E-04,Upregulated,1177
Feature0152,Methionine,C5 H11 N O2 S,149.05106,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other,Methionine,5,11,2,0,0,1,0,0,1,2.2,0.4,-0.4,71.7,1,-1,-3,-1,-3,Protein,Full gap,24.03406444,25.99024468,1.956180246,8.04E-10,2.95E-09,Upregulated,1177
Feature0151,Methionine sulfoxide,C5 H11 N O3 S,165.04599,Metabolic pathways;Other,Methionine sulfoxide,5,11,3,0,0,1,0,0,1,2.2,0.6,0,60.3,1,-2,#NAME?,-1.666666667,-4,AminoSugar,Full gap,26.23853516,23.0614016,-3.177133564,1.31E-16,2.06E-15,Downregulated,1177
Feature0150,methoxyresorcinol,C7 H8 O3,140.04735,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,3,0,0,0,0,0,0,1.142857143,0.428571429,-0.285714286,68.44285714,4,1,0.25,0.454545455,1,Phenol,Full gap,19.68352703,22.8199671,3.13644007,8.49E-10,3.03E-09,Upregulated,1177
Feature0149,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,NA,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",11,15,7,0,0,1,0,0,0,1.363636364,0.636363636,0.181818182,55.11818182,5,-2,-1,0.076923077,-3,Phenol,Full gap,26.84706059,28.81820193,1.971141339,6.38E-17,1.13E-15,Upregulated,1177
Feature0147,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,NA,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,7,0,0,1,0,0,0,1.909090909,0.636363636,-0.363636364,70.66363636,2,-5,-2,-0.384615385,-6,AminoSugar,Full gap,26.51895745,23.03122138,-3.487736071,3.50E-07,8.67E-07,Downregulated,1177
Feature0145,methyl N-acetylneuraminate,C12 H21 N O9,323.12172,NA,methyl N-acetylneuraminate,12,21,9,0,0,1,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.384615385,-7,Carbohydrate,Full gap,27.27851246,20.95768601,-6.320826452,9.92E-08,2.67E-07,Downregulated,1177
Feature0143,Methylhippuric acid,C10 H11 N O3,193.07402,Other,Methylhippuric acid,10,11,3,0,0,1,0,0,0,1.1,0.3,-0.2,66,6,3,0.333333333,0.466666667,2,Phenol,Full gap,22.69244313,25.54560909,2.853165954,5.94E-04,0.001034445,Upregulated,1177
Feature0142,Mevalonolactone,C6 H10 O3,130.06297,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Mevalonolactone,6,10,3,0,0,0,0,0,0,1.666666667,0.5,-0.666666667,79.3,2,-1,-0.333333333,0.111111111,-1,Protein,Full gap,20.89518484,26.04058974,5.145404902,8.97E-12,5.09E-11,Upregulated,1177
Feature0141,MFCD00025555 ChemSpider,C9 H18 N2 O3,202.1317,NA,MFCD00025555 ChemSpider,9,18,3,0,0,2,0,0,0,2,0.333333333,-0.666666667,79.3,2,-1,-0.75,-0.272727273,-3,Protein,Full gap,25.82825131,25.10808371,-0.720167592,0.020791971,0.028877738,Downregulated,1177
Feature0140,MFCD00025556 ChemSpider,C8 H14 N2 O5,218.09029,NA,MFCD00025556 ChemSpider,8,14,5,0,0,2,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.428571429,-4,AminoSugar,Full gap,23.65736419,25.17014632,1.512782131,1.93E-06,4.45E-06,Upregulated,1177
Feature0138,MFCD00634809 ChemSpider,C16 H20 N2 O3,288.14736,NA,MFCD00634809 ChemSpider,16,20,3,0,0,2,0,0,0,1.25,0.1875,-0.5,74.55,8,5,0.272727273,0.36,3,Phenol,Full gap,20.0985619,26.09350631,5.994944411,6.96E-08,1.90E-07,Upregulated,1177
Feature0136,muramic acid,C9 H17 N O7,251.10051,Metabolic pathways;ABC transporters;Other,muramic acid,9,17,7,0,0,1,0,0,0,1.888888889,0.777777778,0,60.3,2,-5,-6,-0.555555556,-6,Carbohydrate,Full gap,27.63289159,23.62516385,-4.007727739,8.90E-09,2.81E-08,Downregulated,1177
Feature0135,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,C9 H15 N O6,233.08993,NA,N-(3-Carboxypropanoyl)-5-hydroxynorvaline,9,15,6,0,0,1,0,0,0,1.666666667,0.666666667,0,60.3,3,-3,-2,-0.2,-4,AminoSugar,Full gap,27.26842364,23.29268198,-3.975741665,3.87E-08,1.11E-07,Downregulated,1177
Feature0134,"N-[3-Chloro-4-(3-methyl-2,5-dioxo-3-phenyl-1-pyrrolidinyl)phenyl]-2-pyridinecarboxamide",C23 H18 Cl N3 O3,419.10311,NA,"N-[3-Chloro-4-(3-methyl-2,5-dioxo-3-phenyl-1-pyrrolidinyl)phenyl]-2-pyridinecarboxamide",24,18,3,0,0,3,1,0,0,0.75,0.125,-0.125,63.8625,17.5,14.5,0.638888889,0.666666667,11.5,CondensedHC,Full gap,21.63421023,25.18132695,3.547116724,1.12E-04,2.06E-04,Upregulated,1177
Feature0133,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",C8 H11 N O4,185.06883,NA,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide",8,11,4,0,0,1,0,0,0,1.375,0.5,0,60.3,4,0,-0.333333333,0.2,-1,Phenol,Full gap,21.5322766,24.79401683,3.261740222,8.57E-07,2.08E-06,Upregulated,1177
Feature0132,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide isomer",C8 H11 N O4,185.06882,NA,"N-[5-(1,2-Dihydroxyethyl)-3-furyl]acetamide isomer",8,11,4,0,0,1,0,0,0,1.375,0.5,0,60.3,4,0,-0.333333333,0.2,-1,Phenol,Full gap,22.1703849,24.31339508,2.143010176,3.62E-05,7.16E-05,Upregulated,1177
Feature0131,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",C8 H13 N O6,219.0743,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,"N-[5-(1,2-Dihydroxyethyl)-4-hydroxy-2-oxotetrahydro-3-furanyl]acetamide",8,13,6,0,0,1,0,0,0,1.625,0.75,0.25,53.175,3,-3,-4,-0.25,-4,Carbohydrate,Full gap,25.3723107,23.85551701,-1.516793688,1.93E-06,4.45E-06,Downregulated,1177
Feature0130,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",C8 H15 N O7,237.08488,NA,"N-Acetyl-3,4,5,6-tetrahydroxynorleucine",8,15,7,0,0,1,0,0,0,1.875,0.875,0.25,53.175,2,-5,#NAME?,-0.714285714,-6,Carbohydrate,Full gap,25.96502255,24.15779265,-1.8072299,1.14E-06,2.72E-06,Downregulated,1177
Feature0129,N-Acetyl-D-galactosamine,C8 H15 N O6,221.08991,Metabolic pathways;ABC transporters;Other,N-Acetyl-D-galactosamine,8,15,6,0,0,1,0,0,0,1.875,0.75,0,60.3,2,-4,-5,-0.5,-5,Carbohydrate,Full gap,22.72278178,24.85941185,2.136630068,7.95E-10,2.93E-09,Upregulated,1177
Feature0128,N-Acetyl-L-histidine,C8 H11 N3 O3,197.08006,NA,N-Acetyl-L-histidine,8,11,3,0,0,3,0,0,0,1.375,0.375,0.5,46.05,5,2,-0.5,0.142857143,-1,Phenol,Full gap,23.42149758,24.0855017,0.664004117,0.004506443,0.006893868,Upregulated,1177
Feature0127,N-Acetylvaline,C7 H13 N O3,159.08956,"Metabolic pathways;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",N-Acetylvaline,7,13,3,0,0,1,0,0,0,1.857142857,0.428571429,-0.571428571,76.58571429,2,-1,-0.666666667,-0.111111111,-2,Protein,Full gap,21.06371536,23.48583291,2.422117547,0.012359623,0.017748805,Upregulated,1177
Feature0126,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,C11 H19 N3 O2,225.14773,NA,N-Allyl-N'-(4-piperidinylmethyl)ethanediamide,11,19,2,0,0,3,0,0,0,1.727272727,0.181818182,-0.545454545,75.84545455,4,2,-0.166666667,0,-1,Lipid,Full gap,25.92219101,23.55301316,-2.369177856,6.26E-06,1.37E-05,Downregulated,1177
Feature0125,N-alpha-Acetyllysine,C8 H16 N2 O3,188.1161,Metabolic pathways;Other,N-alpha-Acetyllysine,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.333333333,-3,Protein,Full gap,24.01005158,24.84403584,0.833984261,0.00263605,0.004178177,Upregulated,1177
Feature0124,N-Caffeoylputrescine,C13 H18 N2 O3,250.1317,NA,N-Caffeoylputrescine,13,18,3,0,0,2,0,0,0,1.384615385,0.230769231,-0.461538462,73.45384615,6,3,0.125,0.263157895,1,Phenol,Full gap,20.25359992,27.72707381,7.47347389,3.03E-09,1.01E-08,Upregulated,1177
Feature0123,N-Methyl-Nâ€²-piperazinoacetohydrazide,C7 H16 N4 O,172.13243,NA,N-Methyl-Nâ€²-piperazinoacetohydrazide,7,16,1,0,0,4,0,0,0,2.285714286,0.142857143,-0.285714286,68.44285714,2,1,-1.5,-1,-3,Lipid,Full gap,23.84071925,21.19167018,-2.649049069,0.004980516,0.007504887,Downregulated,1177
Feature0122,"N,N-dimethyl-N'-(3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-yl)iminoformamide",C14 H14 N6,266.12669,Metabolic pathways;Biosynthesis of cofactors;Other,"N,N-dimethyl-N'-(3-phenyl[1,2,4]triazolo[4,3-b]pyridazin-6-yl)iminoformamide",14,14,0,0,0,6,0,0,0,1,0,0.285714286,52.15714286,11,11,0.625,0.625,5,UnsaturatedHC,Full gap,18.83599596,26.85929078,8.023294813,1.72E-14,1.60E-13,Upregulated,1177
Feature0121,"N,N'-1,4-Butanediyldiacetamide",C8 H16 N2 O2,172.1212,NA,"N,N'-1,4-Butanediyldiacetamide",8,16,2,0,0,2,0,0,0,2,0.25,-0.75,81.675,2,0,-0.5,-0.2,-2,Lipid,Full gap,23.44563495,20.73630182,-2.709333127,2.04E-04,3.66E-04,Downregulated,1177
Feature0120,N~2~-Acetyl-L-ornithine,C7 H14 N2 O3,174.10047,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,N~2~-Acetyl-L-ornithine,7,14,3,0,0,2,0,0,0,2,0.428571429,-0.285714286,68.44285714,2,-1,-1.5,-0.428571429,-3,Protein,Full gap,28.4056317,21.90181441,-6.503817288,4.59E-10,1.79E-09,Downregulated,1177
Feature0119,"N3,N4-Dimethyl-L-arginine",C8 H18 N4 O2,202.14285,NA,"N3,N4-Dimethyl-L-arginine",8,18,2,0,0,4,0,0,0,2.25,0.25,-0.25,67.425,2,0,-2,-1,-4,Lipid,Full gap,24.20560323,25.85911932,1.653516089,1.53E-05,3.10E-05,Upregulated,1177
Feature0118,N8-Acetylspermidine,C9 H21 N3 O,187.16849,NA,N8-Acetylspermidine,9,21,1,0,0,3,0,0,0,2.333333333,0.111111111,-1.111111111,91.96666667,1,0,-0.6,-0.454545455,-3,Lipid,Full gap,21.25635764,23.08823041,1.831872772,0.016328487,0.023027354,Upregulated,1177
Feature0116,Nicotinic acid,C6 H5 N O2,123.03198,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Degradation of aromatic compounds;Tropane, piperidine and pyridine alkaloid biosynthesis;Other",Nicotinic acid,6,5,2,0,0,1,0,0,0,0.833333333,0.333333333,0.333333333,50.8,5,3,0.666666667,0.75,2,Phenol,Full gap,24.69914638,23.7041768,-0.994969585,0.012725215,0.01822622,Downregulated,1177
