Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 57_CTRL_1246.3,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 19_CTRL_1246.2,Area: 14_CTRL_1177.3,Area: 10_CTRL_1154.3,Area: 2_CTRL_CTRL.2,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 38_BOCU_1177.2,Gap Status: 14_CTRL_1177.3,Gap Status: 10_CTRL_1154.3,Gap Status: 2_CTRL_CTRL.2
TRUE,,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",Sinapyl alcohol,C02325,C11 H14 O4,Full match,Invalid mass,Partial match,Full match,-0.01,210.08921,11.874,142899675.1,72,74,,,89.8,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,DDA for preferred ion,40501309.71,439445.077,67793802.06,151677.6743,200017.722,134335.4819,135560.8151,106440481.7,143136.6012,121713.1796,603281.9024,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",NA,NA,C11 H21 N O7,Full match,Invalid mass,No results,Not the top hit,0.06,279.13182,2.357,149602828.7,9,4,,,70.3,,DDA for preferred ion,2341110.197,16946555.05,6342257.056,31494665.85,3334135.332,83900626.56,93095081.74,12300588.49,2998817.419,12907466.67,104660838.8,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",NA,NA,C11 H15 N O7,Full match,No results,No results,Full match,0.02,273.08486,3.343,712050763.5,6,0,,,,,DDA for preferred ion,490511785.1,620946767.9,546129131.5,590311901.2,484156341.9,254755510.1,210230770.2,567709487.2,584700545.5,509075476.2,220187608.2,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap
TRUE,,methoxyresorcinol,"4-Hydroxymethylcatechol; 2,4,6-Trihydroxytoluene; 2,4,5-Trihydroxytoluene",C14110; C16401; C18317,C7 H8 O3,Full match,Not the top hit,No results,Full match,0.03,140.04735,9.941,1468505734,42,83,,,97.3,Microbial metabolism in diverse environments;Other,DDA for preferred ion,983372085.9,9727720.65,1073164390,4458443.97,7312737.129,1215439.136,2527064.61,1331165044,7837527.581,7404704.654,597072.2742,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,Methionine sulfoxide,L-Methionine S-oxide,C02989,C5 H11 N O3 S,Full match,Full match,Partial match,Full match,0.13,165.04599,1.183,109786735.3,14,4,97.8,91,65.3,Metabolic pathways;Other,DDA for preferred ion,2086149.8,11042706.27,1915303.41,10341977.87,9694291.081,96674147.71,79597725.23,4302906.735,4376597.087,7003370.59,82609595.76,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Methionine,L-Methionine; D-Methionine,C00073; C00855,C5 H11 N O2 S,Full match,Full match,Full match,Full match,0.07,149.05106,2.198,167447275.6,12,107,97.6,90.2,74.8,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other,DDA for preferred ion,6864783.898,117264110.8,2211521.963,167447275.6,64634869.01,42324600.82,32587385.33,10669221.57,55924536.18,73371574.02,32137970.13,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap
TRUE,,methallylamine,NA,NA,C4 H9 N,Full match,No results,No results,Full match,0.31,71.07352,1.769,111282185.3,11,0,,,,,DDA for preferred ion,7487528.807,82312515.49,16203969.79,111282185.3,44308593.29,91371496.42,80627423.03,30682099.95,33381323.06,57416737.05,79644179.42,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap
TRUE,,Mephedrone,NA,NA,C11 H15 N O,Full match,Full match,No results,Not the top hit,0.05,177.11537,9.275,156265509.1,66,42,79.8,49.9,95.1,,DDA for preferred ion,132942.3938,144406.2269,101812.981,3077174.95,250330.7331,244080.1507,178633.2938,115826.4063,13200978.85,112826.8729,160199.1792,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Meconin,Ferulate; 5-Hydroxyconiferaldehyde,C01494; C12204,C10 H10 O4,Full match,Full match,Partial match,Not the top hit,-0.16,194.05788,11.669,137277662,80,10,98.7,98.4,,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,DDA for preferred ion,576277.6402,4386416.756,470591.5781,27133072.95,2688104.663,538757.7267,479495.3078,542756.0486,137277662,2356421.364,682907.18,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
TRUE,,mebutamate,8-Amino-7-(carboxyamino)nonanoate,C22458,C10 H20 N2 O4,Full match,Invalid mass,No results,Full match,-0.07,232.14229,7.407,53132121.92,16,21,,,68,Metabolic pathways;Biosynthesis of cofactors;Other,DDA for preferred ion,1037906.235,515543.404,2261961.358,15709032.42,6918768.37,36784425.11,30944754.46,38088862.34,27283419.64,5213586.408,31591218.25,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,lys-leu,NA,NA,C12 H25 N3 O3,Full match,Invalid mass,No results,Full match,0,259.18959,3.178,77137171.1,15,97,,,76.3,,DDA for preferred ion,541101.6776,301825.661,1412465.219,35093935.58,1163493.957,2267164.007,2703959.847,2390622.028,429309.2572,139881.1879,265583.4853,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Linoleamide,NA,NA,C18 H33 N O,Full match,Invalid mass,No results,Full match,0.13,279.25625,20.805,106137272.1,5,32,,,89.3,,DDA for preferred ion,3468080.44,6222863.081,12769488.07,7748738.816,11221404.02,10726889.77,9880111.933,4118974.955,5084528.137,6646235.481,7887970.409,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Linamarin,Linamarin,C01594,C10 H17 N O6,Full match,Invalid mass,Full match,Full match,-0.1,247.10556,1.242,267117144.9,8,4,,,75.1,Metabolic pathways;Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,DDA for preferred ion,176965674.9,11110997.61,192272443.7,6918395.807,9450786.876,107381026,96338733.45,267117144.9,11206122.4,13361947.05,100728363.5,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Levulinic acid,3-Methyl-2-oxobutanoic acid; 5-Oxopentanoate,C00141; C03273,C5 H8 O3,Full match,Invalid mass,Partial match,Full match,-0.13,116.04733,1.187,157241310.6,33,54,,,89.8,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,DDA for preferred ion,6395678.66,126123079.6,18760534.95,133503548.9,73719907.25,20601045.55,8927913.75,13159828.46,157241310.6,109263955.8,22704850.94,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
TRUE,,Leucylproline,NA,NA,C11 H20 N2 O3,Full match,Full match,No results,Full match,0.04,228.1474,8.566,320613584.6,11,79,98.5,84.6,95.8,,DDA for preferred ion,21185857.87,110176675.4,7532299.545,320613584.6,63689595.71,115234476,99284326.95,111241860.8,7109722.265,62988266.97,100488051.8,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,leu-phe,NA,NA,C15 H22 N2 O3,Full match,Invalid mass,No results,Full match,0,278.16304,11.063,52638772.78,24,124,,,84.4,,DDA for preferred ion,12478561.45,3290742.36,25677328.7,8080960.367,3979470.292,9544103.764,7230921.491,22986508.95,33914900.17,1923756.057,7969609.132,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-Leu,N-(6-Aminohexanoyl)-6-aminohexanoate,C01255,C12 H24 N2 O3,Full match,Invalid mass,No results,Full match,-0.03,244.17868,9.913,110218451.9,13,147,,,92.5,Microbial metabolism in diverse environments;Other,DDA for preferred ion,33384012.82,7789921.306,72694439.22,26936224.91,7567826.816,24824952.8,17637342.19,74063057.05,58903779.59,5221361.591,20511999.35,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap
TRUE,,Leu-Leu,N-(6-Aminohexanoyl)-6-aminohexanoate,C01255,C12 H24 N2 O3,Full match,Invalid mass,No results,Full match,-0.06,244.17868,10.294,72641259.33,13,114,,,94.4,Microbial metabolism in diverse environments;Other,DDA for preferred ion,28013220.74,3738738.867,46350591.13,16691264.28,5774092.161,41702203.29,33340116.69,38245802.83,38711401.38,2547279.782,35594223.77,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
TRUE,,Leu-Glu,NA,NA,C11 H20 N2 O5,Full match,Invalid mass,No results,Full match,0.01,260.13722,7.555,49886403.37,12,14,,,90.3,,DDA for preferred ion,841504.2558,546734.0576,1941358.952,28652852.57,8597359.381,11691822.38,8767880.548,32577136.06,15148902.99,6751042.624,10353885.17,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-arg,NA,NA,C12 H25 N5 O3,Full match,Invalid mass,No results,Full match,0.11,287.19577,4.009,157184067.2,8,12,,,93.2,,DDA for preferred ion,23657611.67,16563498,54405486.58,710219.0044,295325.1521,1330225.638,1565761.408,77843397.41,3551306.993,2593876.331,382517.165,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-arg,NA,NA,C12 H25 N5 O3,Full match,Invalid mass,No results,Full match,-0.05,287.19573,3.921,83707789.95,8,12,,,92.8,,DDA for preferred ion,428303.8887,9856143.938,693820.0994,255717.017,119948.8632,389949.3671,431118.6873,721505.53,2614919.751,21330022.9,280695.8389,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-ala,NA,NA,C9 H18 N2 O3,Full match,Invalid mass,No results,Full match,-0.21,202.1317,5.568,108057622.3,21,276,,,98.4,,DDA for preferred ion,1020439.17,176837.2085,1117834.416,24291599.76,9014472.512,39658447.46,28979596.41,79128961.68,40035718.87,7843657.754,34288809.7,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-ala,NA,NA,C9 H18 N2 O3,Full match,Invalid mass,No results,Full match,-0.21,202.1317,5.519,92863647.13,21,261,,,98.6,,DDA for preferred ion,20813861.88,12612352.02,53278934.17,1154950.623,150517.2119,162958.9821,1757053.627,3019470.847,947897.5418,690243.3153,4486872.296,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Leu-ala,NA,NA,C9 H18 N2 O3,Full match,Invalid mass,No results,Full match,-0.21,202.1317,5.929,59494929.79,21,301,,,98.2,,DDA for preferred ion,1426432.391,208051.9596,2554132.351,10335106.5,3651022.863,29449717.81,23149569.46,45196020.35,20564139.28,1673601.085,26261838.54,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Lauryldimethylamine oxide,NA,NA,C14 H31 N O,Full match,Invalid mass,No results,Full match,-0.03,229.24056,16.417,59561341.64,2,4,,,97.8,,DDA for preferred ion,58305294.29,59561341.64,56104278.73,152270.3813,749512.2812,331907.5476,330348.0029,373767.4425,385479.2919,820337.6088,270847.8259,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Lauramide,NA,NA,C12 H25 N O,Full match,No results,No results,Full match,0.03,199.19362,12.408,62722663.17,14,0,,,,,DDA for preferred ion,36214837.68,2195287.697,2310610.054,55831816.12,52201542.33,54008074.19,54974768.46,50571763.57,56037549.02,56560138.41,53687091.03,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,Lactamide,L-Alanine; beta-Alanine; D-Alanine; Sarcosine; Alanine,C00041; C00099; C00133; C00213; C01401,C3 H7 N O2,Full match,Full match,Partial match,Not the top hit,0.16,89.04769,1.091,221283155.3,17,3,99.8,10,,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,DDA for preferred ion,23862380.68,164808481.4,37185442.78,190725778.1,88205898.81,178356168.6,152678179.1,59152355.38,116682344.5,135349958.6,147410364.7,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap
TRUE,,L-Tyrosine,L-Tyrosine; N-Hydroxy-L-phenylalanine; (S)-beta-Tyrosine,C00082; C19712; C21308,C9 H11 N O3,Full match,Full match,Full match,Full match,0.11,181.07391,3.751,546994858,67,82,97.7,97.2,95.9,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",DDA for preferred ion,761664.1125,1467602.911,2056970.502,546994858,212019685,442683759.9,346957917.8,168759857.7,188222689.2,268614448.7,20414366.35,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap
TRUE,,L-Threonine,L-Threonine; L-Homoserine; D-Threonine; L-Allothreonine,C00188; C00263; C00820; C05519,C4 H9 N O3,Full match,Full match,Full match,Full match,-0.29,119.05821,1.12,115300455.5,37,24,97.6,80.8,96.3,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;D-Amino acid metabolism;Other,DDA for preferred ion,18139259.54,97124989.44,30153319.63,115300455.5,57889492.72,90290374.47,77178311.84,50252275.87,53631965.26,75919268.28,81669777.14,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Serine,L-Serine; D-Serine,C00065; C00740,C3 H7 N O3,Full match,Full match,Full match,Full match,-0.63,105.04253,1.061,113143045.6,11,20,99.8,10,82.5,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,DDA for preferred ion,18160202.87,98655474.87,28507410.57,113143045.6,60864703.54,58737455.87,48422510.09,34050397.16,38732900.34,69129475.99,51298448.97,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Saccharopine,"N6-(L-1,3-Dicarboxypropyl)-L-lysine",C00449,C11 H20 N2 O6,Full match,Full match,Full match,Full match,0.06,276.13215,1.116,526485828.7,5,36,82.9,77.3,69.8,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,DDA for preferred ion,36037462.37,526485828.7,17303263.84,90297151.64,197206268.2,6051007.488,6542701.136,31885703.77,360692315.5,515776474.2,4614334.278,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Full gap,Missing ions,Full gap,Missing ions
TRUE,,L-Pyroglutamic acid,4-Oxoproline; 5-Oxoproline; 5-Oxo-D-proline; L-1-Pyrroline-3-hydroxy-5-carboxylate; 1-Pyrroline-4-hydroxy-2-carboxylate; L-beta-Ethynylserine,C01877; C01879; C02237; C04281; C04282; C22141,C5 H7 N O3,Full match,Full match,Full match,Partial match,-0.22,129.04256,3.045,801666075.8,23,89,99.5,10,98.7,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,DDA for preferred ion,510530060.7,10394869.14,577332534.3,16670722.6,8329963.896,600294088.8,496600651.4,698322611,12119481.34,8998963.511,516811025.3,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap
TRUE,,L-Phenylalanine,L-Phenylalanine; D-Phenylalanine,C00079; C02265,C9 H11 N O2,Full match,Full match,Full match,Full match,0.17,165.07901,6.882,1803152892,123,94,98.1,82.4,97.2,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",DDA for preferred ion,92221930.89,1141644596,201769281.3,1803152892,703360674.7,1321929494,1062404410,397651289,581531259.8,828622718.3,1116037422,Full gap,Missing ions,No gap,No gap,No gap,Missing ions,No gap,No gap,No gap,Missing ions,No gap
TRUE,,L-Lysine,"L-Lysine; D-Lysine; (3S)-3,6-Diaminohexanoate; (3S,5S)-3,5-Diaminohexanoate; (2R,5S)-2,5-Diaminohexanoate; (2R,3R)-3-Methylornithine",C00047; C00739; C01142; C01186; C05161; C20277,C6 H14 N2 O2,Full match,Full match,Full match,Full match,0.1,146.10554,0.931,121325646.1,21,98,99.6,93.4,97.4,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",DDA for preferred ion,10292261.9,71353244.74,18686598.7,121325646.1,49942320.98,44982126.62,43023706.88,25026480.15,64658029.41,60889972.66,45634848.85,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Missing ions,Missing ions,Missing ions,Full gap,Missing ions
TRUE,,L-Iditol,Mannitol; D-Sorbitol; Galactitol,C00392; C00794; C01697,C6 H14 O6,Full match,Full match,Full match,Full match,0.07,182.07905,1.173,1185256355,11,37,92.3,83.2,83.7,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,29588352.4,1029192204,26482342.27,1107661178,1017050933,34148301.47,32952819.79,29714395.95,660657706.4,951442711.9,32532257.99,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap
TRUE,,L-Histidine,L-Histidine; D-Histidine,C00135; C06419,C6 H9 N3 O2,Full match,Full match,Full match,Full match,0.19,155.06951,0.987,27205476.22,29,52,99.5,98.9,98.8,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DDA for preferred ion,4484570.758,21614278.52,5602982.919,27205476.22,16086127.86,16034034.04,15768065.32,7260235.308,17193619.85,19842212.61,16891431.93,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,L-Glutamine,L-Glutamine; D-Glutamine; (R)-3-Ureidoisobutyrate,C00064; C00819; C21029,C5 H10 N2 O3,Full match,Full match,Full match,Full match,0.09,146.06915,1.098,490934001.8,22,33,99.2,97.5,93.3,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,DDA for preferred ion,88980664.88,245552230.5,82848785.9,473898693.9,91878708.01,3491233.919,7351474.281,135092346.8,208225958.7,230788230.5,6007394.805,Full gap,Full gap,Missing ions,Full gap,Missing ions,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
TRUE,,L-Glutamic acid,L-Glutamate; D-Glutamate; Glutamate; O-Acetyl-L-serine; L-threo-3-Methylaspartate; L-4-Hydroxyglutamate semialdehyde,C00025; C00217; C00302; C00979; C03618; C05938,C5 H9 N O4,Full match,Full match,Full match,Full match,0.15,147.05318,1.145,1633869711,29,23,98.7,94.8,82.1,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,DDA for preferred ion,503275993.7,527719280.5,318910892,938686073.3,566928853.6,855622206.1,648172855.4,1160097873,332712272.6,851441432.8,600291571.1,Full gap,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions,Missing ions
