Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 58_ERLE_1154.1,Area: 57_CTRL_1246.3,Area: 56_BOCU_1246.1,Area: 55_LEDU_CTRL.2,Area: 54_LEDU_CTRL.1,Area: 53_ERIN_1177.1,Area: 52_BOCU_1246.2,Area: 51_ERLE_1246.2,Area: 50_BOCU_CTRL.2,Area: 49_ERIN_1246.3,Area: 48_LEDU_CTRL.2,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 45_LEDU_1154.1,Area: 44_BOCU_1154.2,Area: 43_ERIN_1154.3,Area: 42_ERIN_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 39_ERIN_1177.2,Area: 38_BOCU_1177.2,Area: 37_ERLE_1246.3,Area: 36_ERIN_CTRL.1,Area: 35_LEDU_1246.3,Area: 34_ERLE_1177.2,Area: 33_BOCU_1177.1,Area: 32_ERLE_CTRL.2,Area: 31_BOCU_CTRL.1,Area: 30_ERLE_1154.3,Area: 29_LEDU_1246.1,Area: 28_ERLE_CTRL.1,Area: 27_LEDU_1177.2,Area: 26_LEDU_1246.2,Area: 25_ERIN_CTRL.2,Area: 24_ERLE_1177.1,Area: 22_BOCU_CTRL.2,Area: 21_LEDU_1177.3,Area: 20_ERIN_1154.1,Area: 19_CTRL_1246.2,Area: 18_BOCU_1154.3,Area: 17_ERIN_CTRL.2,Area: 16_ERLE_CTRL.2,Area: 15_BOCU_1177.3,Area: 14_CTRL_1177.3,Area: 13_ERLE_1246.1,Area: 12_ERLE_1177.3,Area: 11_ERIN_1246.1,Area: 10_CTRL_1154.3,Area: 9_ERLE_1154.2,Area: 8_ERIN_1246.2,Area: 7_BOCU_1154.1,Area: 6_LEDU_1177.1,Area: 5_LEDU_1154.2,Area: 4_BOCU_1246.3,Area: 3_LEDU_1154.3,Area: 2_CTRL_CTRL.2,Area: 1_ERIN_1177.3,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 58_ERLE_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 56_BOCU_1246.1,Gap Status: 55_LEDU_CTRL.2,Gap Status: 54_LEDU_CTRL.1,Gap Status: 53_ERIN_1177.1,Gap Status: 52_BOCU_1246.2,Gap Status: 51_ERLE_1246.2,Gap Status: 50_BOCU_CTRL.2,Gap Status: 49_ERIN_1246.3,Gap Status: 48_LEDU_CTRL.2,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 45_LEDU_1154.1,Gap Status: 44_BOCU_1154.2,Gap Status: 43_ERIN_1154.3,Gap Status: 42_ERIN_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 39_ERIN_1177.2,Gap Status: 38_BOCU_1177.2,Gap Status: 37_ERLE_1246.3,Gap Status: 36_ERIN_CTRL.1,Gap Status: 35_LEDU_1246.3,Gap Status: 34_ERLE_1177.2,Gap Status: 33_BOCU_1177.1,Gap Status: 32_ERLE_CTRL.2,Gap Status: 31_BOCU_CTRL.1,Gap Status: 30_ERLE_1154.3,Gap Status: 29_LEDU_1246.1,Gap Status: 28_ERLE_CTRL.1,Gap Status: 27_LEDU_1177.2,Gap Status: 26_LEDU_1246.2,Gap Status: 25_ERIN_CTRL.2,Gap Status: 24_ERLE_1177.1,Gap Status: 22_BOCU_CTRL.2,Gap Status: 21_LEDU_1177.3,Gap Status: 20_ERIN_1154.1,Gap Status: 19_CTRL_1246.2,Gap Status: 18_BOCU_1154.3,Gap Status: 17_ERIN_CTRL.2,Gap Status: 16_ERLE_CTRL.2,Gap Status: 15_BOCU_1177.3,Gap Status: 14_CTRL_1177.3,Gap Status: 13_ERLE_1246.1,Gap Status: 12_ERLE_1177.3,Gap Status: 11_ERIN_1246.1,Gap Status: 10_CTRL_1154.3,Gap Status: 9_ERLE_1154.2,Gap Status: 8_ERIN_1246.2,Gap Status: 7_BOCU_1154.1,Gap Status: 6_LEDU_1177.1,Gap Status: 5_LEDU_1154.2,Gap Status: 4_BOCU_1246.3,Gap Status: 3_LEDU_1154.3,Gap Status: 2_CTRL_CTRL.2,Gap Status: 1_ERIN_1177.3,Gap Status: 1plus_RP_pos_MS2.raw (F193)
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C18 H25 N5 O10,Full match,No results,No results,No match,-2.51,471.15896,1.393,120235667.6,6,0,,,,,DDA for preferred ion,8168127.777,19929206.12,6916087.981,9672237.608,22720380.79,119865623.5,76445344.64,3146666.661,16719660.42,5538886.489,51505493.52,5538543.035,79482926.04,7176842.929,14159624.91,14067215.89,15768793.46,4050270.812,2942208.903,95591849.35,91023278.01,3286676.686,4654800.667,7912016.404,120235667.6,22587749.76,2703538.13,4696056.907,115097595.7,94574567.3,4783620.562,28944430.61,90626398.23,4552755.17,14528901.02,110590158.1,3171976.821,83581566.78,6335815.471,5134920.844,13499418.14,6144994.033,103565229.7,109511081.2,4688147.744,5909968.406,7255532.357,2685451.76,5381514.571,14016820.91,2826839.814,9399885.424,19499878.86,3501773.028,8545478.459,16720752.07,14573518.73,97940348.94,1458612.947,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C14 H26 N6 O10,Full match,No results,No results,No results,0.58,438.1713,4.187,118923260.8,0,0,,,,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,2153288.019,11525169.8,52980.37603,2471569.818,14313159.82,3482237.06,138182.8693,50887.59469,23457427.67,7023224.749,89259433.81,1132468.635,751234.6565,3800373.535,52556.24837,69390.40267,102194.693,48656.54457,46505.42165,2630666.608,2349603.355,53663.05752,101698576.3,9904114.323,2581934.68,5222917.49,51541110.17,115776669,2859983.08,3035886.406,49600.72547,4900994.833,2097669.463,118923260.8,4681170.149,232326.0548,50139.84411,1746556.889,4010109.494,47775.93011,5971219.594,55403418.33,495223.1416,831110.5703,117717249.8,60534138.05,5663416.682,48197.84001,10540169.66,21940865.25,45609.74792,5126898.302,56547.42725,90482003.04,168492.4275,41127592.91,64741.69921,1673577.901,60597.24105,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C20 H32 N6 O3,Full match,No results,No results,No results,0.64,404.25385,19.716,109213609.8,0,0,,,,,DDA for preferred ion,516055.2605,664454.9449,282386.2029,258340.959,319469.7903,354907.1604,181039.6595,46245767.5,358492.8143,518242.2757,254996.4942,609648.7679,176584.5275,58219099.15,487032.1661,631414.6932,847502.715,228839.5182,192309.8776,360947.7065,453467.6148,23837197.97,55903207.36,359519.0206,329008.2351,330883.4379,12004834.56,47837858.68,317352.2858,349615.1206,405884.6881,401385.4409,466253.0349,54069051.98,401975.2878,249995.0736,43046748.5,429697.4967,109213609.8,619295.5713,441180.9347,369219.8351,387944.4411,396643.6658,94329072.53,86412855.31,527023.0025,10903356.28,379350.862,708068.7304,179038.8709,251275.414,214134.5809,89240739.93,489022.3963,475559.9009,467750.8719,685094.6676,7214380.069,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C30 H30 N6 O9,Full match,No results,No results,No results,0.92,618.20799,17.975,81393537.76,0,0,,,,,DDA for preferred ion,8247247.764,141869.8927,142666.9086,9763403.064,37211100.55,206196.6982,202625.9373,198563.1755,51005263.27,26651628.8,202222.3586,31285535.81,206473.1432,201499.1538,198032.9478,202428.4901,207191.4024,192270.2601,204755.7022,198287.8454,202598.1598,201672.4768,213795.6008,25120767.96,195604.828,81393537.76,205654.1296,202411.0342,200226.9304,200625.7086,188236.5782,54265648.27,192023.4141,210467.0899,45738135.81,202605.8907,201115.2007,204303.5522,192352.0658,202615.481,15573186.92,197185.5148,216452.9726,198831.2108,210580.4779,210895.3522,34992757.41,203648.7176,20430800.23,205336.9909,203267.2637,29987021.87,197715.8765,214577.4021,200519.7613,32578530.81,208641.663,204700.7613,217624.8461,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C11 H21 N O8 S,Full match,No results,No results,No match,0.26,327.09887,1.299,76394596.82,1,0,,,,Other,DDA for preferred ion,9943626.003,1587401.646,463454.0961,17818700.44,9839445.314,18335436.46,13942785.12,966486.5628,29766221.91,4091973.822,76394596.82,2968515.587,11070080.44,2049130.216,533138.5041,770712.2632,1009971.512,418310.3547,157354.8624,16203341.88,14139204.47,519928.4949,3288975.879,2308252.021,21374577.71,19357522.23,14805358.04,2624329.606,20504302.84,15457630.5,259911.175,22735920.47,14036439.02,2257492.48,31890034.03,18829046.83,596412.7333,8533296.974,1745347.838,594364.0732,15084902.97,10333541.39,13607614.79,21154095.64,2052176.762,1792001.645,14018643.11,835184.8376,6589411.148,1268520.274,196702.9899,7459877.722,1315179.492,1460522.803,961017.1325,11557964.95,788531.4494,14435019.84,281709.0913,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C35 H63 N O3,Full match,No results,No results,No results,0.47,545.48105,20.311,76240427.98,0,0,,,,,DDA for preferred ion,70635328.88,72624068.79,67658919.28,64882924.77,76240427.98,68511403.82,61940549.7,63197057.1,55569442.7,56928515.32,62302290.63,60621049.91,59411032.52,61385872.35,61998054.45,64232172.49,61820757.8,64999973,63537614.61,66060025.9,65603503.96,64362467.61,60500242.19,59260037.04,69549019.72,64123859.57,64557060.64,61951633.73,64923357.69,68893620.49,67911458.09,64113618.01,60035981.94,58323054.49,62991457.27,76101481.11,60481288.66,66906057.04,706491.6726,509921.3817,844227.851,2703186.664,2608337.476,267325.99,477650.5196,1055813.806,969910.89,1672704.436,547654.463,1671812.11,504200.9222,1172837.494,3687739.537,192700.1035,2264272.605,1590687.786,522990.6763,278312.3501,220984.9338,Full gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C35 H63 N O3,Full match,No results,No results,No results,0.49,545.48106,20.328,76101481.11,0,0,,,,,DDA for preferred ion,531825.7972,206770.4943,192439.4663,902738.4797,338345.6934,68511403.82,61468424.57,63197057.1,55569443.16,57005254.25,62302290.63,60621049.91,59411032.52,61385872.35,61998054.45,64232172.49,61820757.8,64999973,63537614.61,66060025.9,65603503.96,64362467.61,60500242.19,59260037.04,69549019.72,64123859.57,64557060.64,61951633.73,64923357.69,68893620.49,67911458.09,64113618.01,60035981.94,59940034.48,62991457.27,76101481.11,60481288.66,66906057.04,62956299.12,64670351.57,68749228.39,65368553.43,59533310.32,62737129.08,60904795.02,64538981.83,62317772.63,63399381.69,63361583.66,65525661.56,65670962.56,55951899.93,62611519.69,63404992.58,65488419.1,1532307.096,66774270.23,204163.9447,1699515.336,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
FALSE,,,O-Demethyl-N-demethyl-staurosporine,C21128,,No results,No results,No results,No results,,257.89211,0.969,67544314.53,0,0,,,,,DDA for preferred ion,55594270.41,40949452.16,22882439.44,44827049.41,62275756.8,32480004.73,26725437.89,22185810.14,39848652.07,27286902.47,40524918.08,30751316.62,26252040.57,67544314.53,25436057.63,28144544.29,33590023.24,20825730.87,14180338.06,51871387.93,46964036.64,31079994.19,38053657.82,34548039.88,35041781.49,33085659.84,25359817.19,41419250.18,40497885,27526070.88,19335414.97,37003157.87,30421232.26,38837492.38,39567003.6,37303246.77,26959535.83,13417504.54,35948496.38,22999685.89,53505603.92,28283039.09,29919611.44,33098085.26,35373587.37,34426806.29,23014451.56,21770719.2,28977781.99,32177400.71,13333604.44,42461987.12,32659215.29,28135806.81,28317881.49,36833751.34,30415096.56,48006896.36,22098928,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C18 H34 N2 O12,Full match,No results,No results,No results,0.27,470.2113,1.015,61903045.11,0,0,,,,,DDA for preferred ion,7684476.229,2455838.264,743602.8884,8075550.418,15514092.6,49538515.31,40572996.07,823931.8752,14555495.27,5005241.875,23560285.09,1973927.91,35303013.51,1642555.114,1577925.395,1973174.409,2916357.963,786815.1018,656983.2208,61903045.11,53234512.25,673144.671,15707936.42,7474292.414,49337514.37,13999449.73,11540856.97,16392670.19,55477498.26,39785071.32,866995.92,23696824.9,41607080.37,16810221.52,14335123.94,49443083.34,729956.222,26418537.22,1016099.683,896108.1134,13008659.43,13171670.69,46536781.67,52291398.78,1057785.474,1471852.557,8267379.023,517134.1372,7599938.764,2382306.443,574362.3994,6568779.456,1977131.965,860747.9205,1231287.364,13125994.74,2212952.558,57649545.13,431782.1077,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C3 H2 N4 O18 S2,Full match,No results,No results,No results,-0.08,445.88051,0.967,69361110.3,0,0,,,,,DDA for preferred ion,48121665.41,50246336.43,43452162.17,50792307.55,69361110.3,59241623.79,44868074.08,43789548.03,55911096.37,40427836.3,53485279.6,42036198.42,40978572.35,55219237.6,47546811.85,49577528.23,49108542.78,35592255.98,27832311.81,53312421.26,49672032.53,43435401.37,58268080.61,48894335.47,55406106.76,58298923.04,47139244.14,59832643.36,50554395.05,47818859.77,36363158.21,59364709.72,49169089.34,58243588.01,48520256.16,55656186.98,42742264.11,35445355.72,55113205.22,44767111.44,53953085,54550501.05,51192344.56,58274849.21,52810285.15,53393383.58,43535934.75,42915427.22,47638698.8,49442595.5,25179657.66,49711850.36,53278976.09,46324738.6,44235314.35,47303865.7,47667589.87,48144748.11,33318637.74,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C6 H5 O13 P3,Full match,No results,No results,No results,-3.19,377.89309,0.968,57216273.08,0,0,,,,,DDA for preferred ion,41236295.93,40266155.84,34493541.71,41042246.34,57216273.08,47873218.33,32926124.46,33609211.25,47251619.12,31837052.71,43137547.58,33716411.25,33120607.26,44209510.85,36798790.8,35380286.19,39972007.58,29805944.64,21475798.23,41287610.33,39407622.14,35597976.23,44397393.52,37119287.89,46259555.44,43655526.11,35465633.73,47724075.62,48315608.12,37371867.35,29213828.85,47602337.23,39150601.04,44311026.03,37762731.54,41931740,34213242.05,27205653.27,43918041.4,34752564.65,42970661.75,42787356.97,40466229.14,45790195.26,44447679.34,42283411.34,34027614.31,32889942.25,37208753.35,36528233.27,20526233.74,37633625,40675685.89,36264680.63,35517915.83,35777435.27,34682057.58,39313688.41,27228331.91,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C16 H28 N2 O13,Full match,No results,No results,No results,0.11,456.15919,1.266,56194020.44,0,0,,,,,DDA for preferred ion,432266.4759,169361.7252,133976.4754,1199501.785,6507209.876,39258827.64,26288131.46,141413.7352,5625598.703,438947.457,42206869.48,361952.2866,21401851.95,212051.7058,264724.5067,182027.8064,185658.3003,127113.8282,117276.0137,40515228.72,37531400.72,153777.071,174446.9901,403828.5952,43462841.52,7524421.713,174514.2444,164477.7975,56194020.44,35190801.91,115527.8785,13109192.5,32767615,185703.7267,4955294.98,39163812.07,140617.0103,20824304.34,209381.2911,145556.0606,2612307.5,185067.1216,40323089.44,41947484.3,162616.7262,166533.1402,528586.0409,128987.2261,467916.9847,299760.8127,87645.2991,900909.3918,174128.109,153099.8272,191099.8779,6833470.522,233455.7731,37457991.78,114764.1392,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C10 H17 N7 O8,Full match,No results,No results,No results,0.96,363.11421,1.029,64660079.93,0,0,,,,,DDA for preferred ion,13433343.43,4755630.439,1658297.998,15799774.64,21950238.97,55888943.75,41147591.09,6218837.798,25705528.96,11479060.59,27302191.48,13255115.01,39626559.33,3236962.92,4734254.257,4900323.062,6016354.95,1694153.295,2070390.909,64660079.93,49923798.3,4561879.987,8715023.967,6538503.209,53567856.93,26193249.43,22032262.44,6986242.802,60022685.78,42763993.56,2004613.543,34972535,44967671.17,6912611.858,19604584.21,52749413.04,3184288.959,31230135.54,4511696.22,3142004.831,37645614.12,14364171.36,51043556.63,53467275.22,4987325.769,5079653.499,14634574.69,1416016.066,15902460.92,5998141.751,1034167.859,18213787.04,5129872.58,4040416.549,5393601.095,20459244.77,5261089.03,55919808.12,1913615.931,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,,O-Demethyl-N-demethyl-staurosporine,C21128,C22 H39 N O17,Full match,No results,No results,No results,0.52,589.22211,1.408,53025213.25,0,0,,,,,DDA for preferred ion,2017383.692,737281.7253,290855.2044,4621404.334,10407420.14,46111522.13,39506247.57,294980.1378,7800493.551,559687.7569,26547002.73,300987.9428,32083982.56,768539.2015,528817.2852,638242.1745,467078.2966,279068.1311,310881.4003,45129080.75,42419137.04,269210.052,1153826.61,921820.0678,48465099.07,10968690.51,444833.7956,894770.6399,51711940.42,36220231.66,206518.3496,15969135.82,37101408.24,651390.0228,9963171.143,43470134.03,157692.4234,46892578.9,466815.2915,126759.0518,9266329.886,708573.1623,47016441.52,53025213.25,453112.3526,563080.3472,1400723.862,198612.3459,696866.7135,344644.3772,124373.1387,2187513.644,639421.834,513098.1134,349323.7404,11008943.43,505969.07,51104495.87,155913.6452,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
FALSE,,,O-Demethyl-N-demethyl-staurosporine,C21128,,No results,No results,No results,No results,,100.00105,0.848,47915613.25,0,0,,,,,DDA for preferred ion,23150970.76,29768567.72,26826998.99,28726784.93,38490254.67,47134172.78,33952476.92,21513701.16,45283457.1,22484534.88,39160194.83,18901460.63,25780084.24,31583055.89,24107646.26,28505268.16,24014432.85,19253027.33,14993653.8,39120493.31,36824006.54,25678531.98,29450065.97,26844356.39,45217959.16,36239827.27,21687424.18,25479007.52,41835993.96,33917033.28,23359056.19,40122414.74,31022635.09,32469856.89,35913743.09,47915613.25,19933422.48,20902135.85,30589685.26,23308674.37,30389395.95,19751840.71,23304549.07,44431725.19,29938594.4,27907721.45,28872594.77,18207257.84,22441916.02,26079094.58,13030576.98,26436372.18,25352823.88,17139342.49,21923515.58,27349591.01,20698648.14,32510100.17,9661830.323,Full gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,No gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,No gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap
