FeatureID,Name,Formula,MW,KEGG Pathways,Metabolika Pathways,Area: B,Area: 60,Area: 59,Area: 58,Area: 57,Area: 56,Area: 55,Area: 54,Area: 53,Area: 52,Area: 51,Area: 50,Area: 49,Area: 48,Area: 47,Area: 46,Area: 45,Area: 44,Area: 43,Area: 42,Area: 41,Area: 40,Area: 39,Area: 38,Area: 37,Area: 36,Area: 35,Area: 34,Area: 33,Area: 32,Area: 31,Area: 30,Area: 29,Area: 28,Area: 27,Area: 26,Area: 25,Area: 24,Area: 23,Area: 22,Area: 21,Area: 20,Area: 19,Area: 18,Area: 17,Area: 16,Area: 15,Area: 14,Area: 13,Area: 12,Area: 11,Area: 10,Area: 9,Area: 8,Area: 7,Area: 6,Area: 5,Area: 4,Area: 3,Area: 2,Area: 1,Gap Status: B,Gap Status: 60,Gap Status: 59,Gap Status: 58,Gap Status: 57,Gap Status: 56,Gap Status: 55,Gap Status: 54,Gap Status: 53,Gap Status: 52,Gap Status: 51,Gap Status: 50,Gap Status: 49,Gap Status: 48,Gap Status: 47,Gap Status: 46,Gap Status: 45,Gap Status: 44,Gap Status: 43,Gap Status: 42,Gap Status: 41,Gap Status: 40,Gap Status: 39,Gap Status: 38,Gap Status: 37,Gap Status: 36,Gap Status: 35,Gap Status: 34,Gap Status: 33,Gap Status: 32,Gap Status: 31,Gap Status: 30,Gap Status: 29,Gap Status: 28,Gap Status: 27,Gap Status: 26,Gap Status: 25,Gap Status: 24,Gap Status: 23,Gap Status: 22,Gap Status: 21,Gap Status: 20,Gap Status: 19,Gap Status: 18,Gap Status: 17,Gap Status: 16,Gap Status: 15,Gap Status: 14,Gap Status: 13,Gap Status: 12,Gap Status: 11,Gap Status: 10,Gap Status: 9,Gap Status: 8,Gap Status: 7,Gap Status: 6,Gap Status: 5,Gap Status: 4,Gap Status: 3,Gap Status: 2,Gap Status: 1,name4plot,C,H,O,N,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class
Feature0183,NA,C9 H21 N O7,255.13179,NA,NA,81648.02547,140213.6708,227261.8289,140796.2466,175227.0937,251405.6136,295728.4461,216115.6517,118049.5765,236267.5072,126009.549,7143025.966,148371.825,186369.0006,250375.5624,168006.283,239145.6277,217888.4578,125152.8168,107370.2833,305282.341,262545.8254,129023.742,205299.1638,159838.3639,287271.2307,238745.8427,147332.8839,217360.0784,321751.2131,757191.4562,121417.2426,238837.1666,237350.9771,204692.1894,162135.7511,277092.7848,128621.3645,45969.03658,180183.9941,211932.5811,136249.9076,197880.8541,211007.4054,220885.8369,271931.1122,213309.8448,164615.78,128581.3119,113576.9626,136671.3651,191078.1788,96245.28762,160912.4999,198950.8247,208814.9411,192553.6925,162695.8365,227854.2492,262060.5304,104473.1282,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0183,9,21,7,1,0,0,2.3333333333333335,0.7777777777777778,-0.44444444444444464,72.96666666666667,0,-7,-8,-1,-8,Carbohydrate
Feature0182,NA,C18 H32 N4 O7,416.22724,NA,NA,77888.23624,1425207.419,3428151.716,1554188.797,837266.7871,1320877.622,892449.1676,349110.1869,1962936.664,1316944.615,1137043.736,1427071.07,605292.367,468101.4409,3624286.268,1947002.556,698421.4704,2385069.084,1846315.233,1488031.015,800267.1908,585257.239,2702056.99,5516605.971,1154610.253,611355.0413,484506.6749,1349731.417,7113460.922,617914.4808,202611.8065,1917141.208,914263.0813,411159.9139,7006136.75,914828.9051,935671.7298,2650382.895,116321.7679,254691.3104,2982108.203,2460144.737,1210576.218,4411093.053,426440.2428,792211.2708,1448360.039,4814059.478,1224035.054,2652035.1,1048832.631,2440317.519,1154986.787,1161205.562,2677770.065,1877856.859,2134641.482,563517.5691,1089987.082,839632.7717,2435124.825,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0182,18,32,7,4,0,0,1.7777777777777777,0.3888888888888889,-0.33333333333333304,69.79999999999998,5,-2,-0.8571428571428571,-0.23809523809523808,-6,Protein
Feature0181,Succinyl proline,C9 H13 N O5,215.07938,Other,NA,70803.32206,441811.3095,239792.3011,295655.3183,453527.9722,423347.1908,125821.1318,226392.1269,150881.9348,600715.2216,138510.927,151338.6578,341453.6874,85445.07203,548400.4848,563182.5749,897868.0504,540377.2574,124776.6695,108446.8222,139658.806,110855.0226,116634.6851,1485960.647,424684.4429,1203572.008,793468.3602,993812.1645,5029808.099,1788328.871,644175.7607,151059.3717,598945.9845,602409.3363,7112593.103,474720.0969,781968.5358,55312.98375,78043.55146,386944.8266,260334.1072,789954.3019,522201.9059,3685898.327,131476.7975,430157.3951,544895.8888,71472.43048,358454.0734,359786.3196,250831.7537,341410.3717,215730.6336,170503.3613,595481.9041,70486.09246,335225.1444,326958.7812,1700144.791,299662.2788,263008.9546,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Succinyl proline-peak1,9,13,5,1,0,0,1.4444444444444444,0.5555555555555556,0,60.3,4,-1,-0.6666666666666666,0.09090909090909091,-2,Lignin
Feature0180,NA,C17 H31 N O9,393.19997,NA,NA,1193178.008,2316043.897,2796432.029,4217693.984,5961192.896,7110890.967,150535.2813,442876.9001,185399.1481,354453.7436,144620.4783,306181.4719,152327.5523,444906.6293,330907.2613,360198.9447,152723.2748,153360.3047,256466.8044,280208.0121,250588.7316,384837.7583,213903.4176,366448.5348,364572.3981,479289.8369,241216.9574,233550.1382,468900.0578,206330.6083,310088.5022,177416.0191,242592.7804,172220.6827,455261.6534,379265.0621,334131.9638,311928.1196,214267.5669,343538.4401,357524.9594,147614.7314,214120.869,310235.8166,243517.0173,204105.3861,244318.7119,404598.7294,204525.2923,383676.6579,288253.8376,194262.927,140212.9556,353849.0413,151390.5079,169046.7168,179869.3183,231542.6929,143161.6168,315928.1594,178588.1316,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0180,17,31,9,1,0,0,1.8235294117647058,0.5294117647058824,-0.5882352941176467,77.06470588235292,3,-6,-1,-0.21739130434782608,-7,Protein
Feature0179,Leucyl-leucyl-norleucine,C18 H35 N3 O4,357.2629,NA,NA,349396.5402,3564335.737,758852.0909,294341.7036,1354781.039,1617759.892,1595209.487,1114709.91,7100562.386,1349860.003,2303982.828,2359712.754,1244886.294,1285551.283,1658364.537,938426.2542,332715.1094,577471.9091,626546.8622,492883.5969,1757490.719,1178767.431,6059020.767,6950792.131,1853875.815,1768531.249,1189971.918,722044.9217,6494621.015,1967241.924,972851.1646,608821.6602,1306324.347,1493743.429,6963177.679,1572482.107,1630290.54,6046906.081,163048.0373,623197.999,1129860.681,590599.2285,2379471.577,424191.6018,783917.676,2225319.078,525655.7006,5698546.674,2150865.436,6078819.082,2634013.327,687409.5304,425170.5806,2210692.372,1317301.749,625610.2128,743222.1202,1110416.269,558813.7187,1444388.433,2348771.821,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Leucyl-leucyl-norleucine-peak1,18,35,4,3,0,0,1.9444444444444444,0.2222222222222222,-1,88.8,3,-1,-0.36363636363636365,-0.15384615384615385,-4,Lipid
Feature0178,NA,C10 H23 N O6,253.15257,NA,NA,280376.7243,235166.5246,638678.5885,6280986.775,90083.92009,134261.6631,173840.9885,129808.8368,83125.54543,747653.8488,98233.03348,170827.6676,146134.5344,83612.54726,100230.3043,84638.31613,1418665.771,124275.3089,117447.9668,101655.8358,152358.9028,98882.42137,93567.64861,739931.1174,393508.9368,177735.3934,717731.0341,413474.4519,882456.3304,137287.3559,84587.7858,7098968.971,643943.0298,118583.3271,145351.3993,841425.6235,121474.2044,133633.2178,65822.45554,273117.1667,114803.573,4210465.848,115104.2503,2225066.32,210915.2358,167023.5211,936102.9778,416845.0257,554356.2161,101812.6977,153522.6358,125170.632,3566723.325,313781.8351,102566.2279,538208.7973,177688.7236,1839988.671,2646511.021,112650.2347,134206.0084,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0178,10,23,6,1,0,0,2.3,0.6,-0.7999999999999998,83.1,0,-6,-2.3333333333333335,-0.6666666666666666,-7,Other
Feature0177,Tryptophyl-tyrosine,C20 H21 N3 O4,367.15331,NA,NA,134313.4889,1386783.98,521670.0303,1649657.047,2253030.941,2888164.198,394881.5768,182175.4274,4313484.656,2553775.282,2364226.617,1402367.289,1976252.754,313766.5431,1648615.938,1676101.328,548069.1343,1412811.906,1218120.05,901516.0202,152027.6792,147844.8543,7065941.271,2975936.736,3631935.629,302796.9257,4055297.225,1340636.962,2836563.095,461111.1844,159245.0504,1319070.701,2048732.223,300274.5429,3493257.728,2272908.724,417291.2086,4413416.693,78694.92704,149144.7303,2343161.495,2104806.367,3938115.044,3017723.019,466189.9743,517730.1352,2234527.41,4883798.585,2871282.31,5363647.108,2222976.549,672139.1157,646356.2407,1926856.521,1747649.271,332636.1513,873679.0655,1732107.306,413527.2628,256988.7642,3694775.883,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Tryptophyl-tyrosine,20,21,4,3,0,0,1.05,0.2,-0.20000000000000018,66,12,8,0.38461538461538464,0.4666666666666667,5,Lignin
Feature0176,Arachidonoyl Serinol,C23 H39 N O3,377.29295,NA,NA,648360.5202,192484.0907,185475.9228,187762.4002,227467.4067,267918.696,292896.9232,381104.174,1011074.823,247376.3541,310886.3968,187624.9616,223825.5848,197499.5604,2350333.294,192197.6963,277670.8132,213636.1183,195520.2406,187283.4725,187664.124,223967.5419,729421.1027,2105636.467,214769.2245,197218.2168,275182.5395,191737.187,1797363.158,177313.9989,176991.8455,190595.6994,334105.5548,181642.3571,2419619.059,242418.134,185718.3999,1987037.351,168439.0328,184916.2847,6746138.293,206534.7431,260269.6322,176259.3416,171157.5478,191121.8155,7048203.727,2980684.087,234867.394,426957.8235,207060.6183,177641.5117,180826.0084,281837.7182,188782.0377,5182643.048,183174.7318,234431.1201,187711.2073,179613.242,208204.0052,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Arachidonoyl Serinol,23,39,3,1,0,0,1.6956521739130435,0.13043478260869565,-1.304347826086956,97.47391304347825,5,2,0.05263157894736842,0.12195121951219512,1,Lipid
Feature0175,Amino-levulinic acid,C5 H9 N O3,131.05828,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Other,Other,57474.01236,1502094.464,1860348.992,1048926.629,1960783.4,3136118.776,3822949.388,2161289.556,1068402.674,3378011.501,1118723.612,3084479.77,1175753.928,3085530.357,2898543.561,1353056.148,1584939.486,1928960.058,822354.6752,653088.1559,3808618.26,3127800.782,1156448.32,6330139.641,1934964.529,3929846.716,3801406.245,4343083.699,6454292.823,4029886.704,2362463.365,821871.6572,3515854.887,2759505.58,7025185.83,2795382.279,3563048.047,1119404.862,65079.39931,1161694.804,1996492.459,1039696.549,2627820.043,5372751.324,2149456.002,4027931.56,2115623.625,2214983.636,1890151.174,940711.3883,1343812.179,1482565.899,569806.1675,1797228.626,2262007.912,1687435.681,1928221.952,2535312.903,1627377.722,2907922.459,582057.6657,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Amino-levulinic acid,5,9,3,1,0,0,1.8,0.6,0,60.3,2,-1,-2,-0.2,-2,Amino Sugar
Feature0174,NA,C16 H21 N5 O9,427.13399,NA,NA,54768.43545,796381.594,6210524.664,3490877.166,1013252.292,1595661.548,2410731.52,1479397.712,3942416.553,2013378.938,544963.5254,3173508.442,423834.6555,1519984.056,5666741.381,4361772.257,4322084.766,6309728.465,2126089.689,1529610.075,2385740.33,1924722.998,3676584.135,6855928.527,1427236.07,2410488.586,2587347.386,2995083.477,5680077.369,2350572.586,1510695.848,2005230.832,2372513.271,1783294.508,6842846.181,1244023.376,2419188.461,3461591.366,207668.2651,1562946.764,7001127.4,2957543.792,1524756.749,6122014.894,2080214.89,2738943.525,6489110.16,5640692.718,1576835.476,2596510.516,708833.794,4058571.907,1455404.407,1176893.784,6916605.45,3501848.955,4809149.656,1104361.262,5277265.802,2075857.332,1648051.152,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Feature0174,16,21,9,5,0,0,1.3125,0.5625,0.75,38.925,9,0,-2.5,-0.07692307692307693,-5,Lignin
Feature0173,NA,C20 H33 N O11,463.2054,NA,NA,130057.558,71101.13542,83591.91154,84952.35749,80621.59968,84475.06319,146727.1588,103159.413,124511.1896,1306961.34,86467.79244,501888.3598,82134.28506,100619.6256,113043.871,92737.14269,91574.41251,97227.96509,82611.66755,82973.54702,130482.0456,119969.3343,99890.65761,97445.94376,1290232.954,720818.0521,159902.628,95599.67208,93169.90327,510420.6865,100631.1645,84457.90461,512422.2639,123201.5503,97400.52037,188082.4288,2474501.302,92525.25255,74569.63833,101864.7846,98620.95095,85961.93435,89424.4086,92537.65801,325276.8126,531484.1061,99128.3117,114726.6265,6999308.912,95203.52121,88459.27322,90762.21405,82824.22861,1519499.836,89151.19194,94925.19989,92951.26654,2458104.201,89546.25015,114322.0813,87770.51349,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0173,20,33,11,1,0,0,1.65,0.55,-0.40000000000000036,71.7,5,-6,-0.875,-0.1111111111111111,-7,Protein
Feature0172,2-Keto-glutaramic acid,C5 H7 N O4,145.03751,Metabolic pathways;Other,Superpathway of butirocin biosynthesis;Kanamycin biosynthesis;Superpathway of neomycin biosynthesis;Other,62551.05079,1588950.117,174106.6746,168151.4243,5555370.973,5324367.629,290388.3455,236168.6093,274497.6541,6989527.832,668459.2598,508825.1168,1370471.073,247587.7627,200039.9666,156447.6296,163950.8626,166925.6777,103359.4594,124860.6261,286496.6281,413950.8341,273500.2073,459425.1662,1816595.486,220080.2437,3992247.059,206064.8104,563300.0165,246495.5687,244774.7887,93018.49087,5365165.619,304813.3796,465901.3937,4878577.985,347989.5057,181847.1235,33652.86534,289724.6048,158341.5149,155055.0636,3907347.311,161654.0615,171660.7757,294917.7101,344655.4472,240090.7494,884647.7422,206708.2584,1562826.546,136598.1987,86428.16355,1170109.905,209670.2805,180894.3745,142820.1879,3921384.416,162917.3344,415885.92,139850.8071,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,2-Keto-glutaramic acid,5,7,4,1,0,0,1.4,0.8,0.7999999999999998,37.5,3,-1,-Inf,0,-2,Tannin
Feature0171,NA,C14 H28 N6 O4,344.21733,NA,NA,56657.48111,415023.4553,90541.46601,55013.81771,174913.3132,806309.4916,5379936.81,2321972.929,378519.3966,334816.489,74638.70134,3397732.569,276777.3336,2289710.729,377502.0059,72437.18226,81339.05938,88682.37825,56399.88482,50147.00079,5858478.881,4128177.504,490244.9466,438794.6024,161712.576,5600490.268,276350.0703,113305.682,483984.5461,6975497.374,2149777.767,53233.53177,175349.1046,3637598.952,544229.07,206462.6884,4541208.218,752184.5792,35020.73959,1118513.244,111145.5897,55221.99308,388661.531,91366.65703,1215990.61,4645477.379,136294.3574,603985.0227,132019.0647,335257.2433,84446.96942,86552.09515,44184.09483,175979.7099,83398.29,73041.71346,78700.10076,213065.6279,84650.72637,2872273.892,71178.67537,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Feature0171,14,28,4,6,0,0,2,0.2857142857142857,-0.14285714285714324,64.37142857142858,4,0,-1.5,-0.6666666666666666,-6,Lipid
Feature0170,Diacetin,C7 H12 O5,176.0685,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Superpathway of branched chain amino acid biosynthesis,54251.62124,3321900.335,4062944.484,994181.7842,3820066.157,5614901.733,5722240.321,3340552.029,2331226.827,5166449.778,2659646.166,2490371.176,2805170.314,2824659.21,3251565.767,2201514.369,3457179.201,3340855.329,1504361.556,889561.9423,4840493.308,4393461.937,1280461.647,4897010.188,4596390.249,4688888.528,4777294.903,3389704.751,5538651.549,5020377.945,2821573.265,717352.5382,5672082.185,3664222.206,5659855.714,3802802.322,4063199.825,1358346.391,137439.2394,2691099.095,1915017.506,883570.0235,4391500.927,6960432.376,3841877.866,4168602.692,3887041.53,4144547.287,3092112.594,1121510.846,3023635.71,3943366.094,660429.7396,4111150.833,2816298.444,3078518.37,2610229.902,3138346.726,2252836.548,3809907.05,687031.0075,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,No gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Diacetin,7,12,5,0,0,0,1.7142857142857142,0.7142857142857143,-0.2857142857142856,68.44285714285714,2,-3,-1.5,-0.1111111111111111,-3,Carbohydrate
Feature0169,Marimastat,C15 H29 N3 O5,331.21071,NA,NA,136347.1979,2660366.578,1744057.935,1167567.654,2976164.569,2231634.85,2442926.768,1401945.63,1478317.41,1389460.139,2721327.722,2634042.833,1828686.533,965252.0482,2124228.212,746933.7672,246680.1033,947670.083,1475331.954,1218137.775,2409589.809,1993135.046,1198639.06,6596380.327,2389716.668,2381917.275,2278504.935,1709179.335,6061314.737,2525637.245,1247201.644,838775.0447,1164179.469,2636844.344,6959470.064,1608395.72,3684830.563,2493825.327,249612.668,1257581.881,1389331.857,2071653.305,2911459.66,3263783.336,1454387.092,2567584.791,541119.2216,3646866.654,2667221.176,1029216.848,3515131.533,1513089.298,837561.5398,2626759.102,1068034.488,709095.5768,1104706.855,1816899.083,1145259.577,2072701.126,622110.3691,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Marimastat-peak2,15,29,5,3,0,0,1.9333333333333333,0.3333333333333333,-0.666666666666667,79.30000000000001,3,-2,-0.7142857142857143,-0.2631578947368421,-5,Protein
